sample_id,room,camera_uuid,all_scale,core_scale,category_match_scale,category_bim_nonedge_scale,category_interior_scale,category_balanced_scale,category_match_q40_scale,category_match_q45_scale,category_match_q50_scale,category_match_q55_scale,category_match_q60_scale,category_match_q65_scale,category_match_q70_scale,category_match_q75_scale,category_match_q80_scale,category_match_q85_scale,all_scale_support,core_scale_support,category_match_scale_support,category_bim_nonedge_scale_support,category_interior_scale_support,category_balanced_available_classes,category_balanced_fallback_to_all,all__scale_all__count,all__scale_all__abs_rel,all__scale_all__mae,all__scale_all__rmse,all__scale_all__delta1,all__scale_core__count,all__scale_core__abs_rel,all__scale_core__mae,all__scale_core__rmse,all__scale_core__delta1,all__scale_category_match__count,all__scale_category_match__abs_rel,all__scale_category_match__mae,all__scale_category_match__rmse,all__scale_category_match__delta1,all__scale_category_match_bim_nonedge__count,all__scale_category_match_bim_nonedge__abs_rel,all__scale_category_match_bim_nonedge__mae,all__scale_category_match_bim_nonedge__rmse,all__scale_category_match_bim_nonedge__delta1,all__scale_category_match_interior__count,all__scale_category_match_interior__abs_rel,all__scale_category_match_interior__mae,all__scale_category_match_interior__rmse,all__scale_category_match_interior__delta1,all__scale_category_balanced__count,all__scale_category_balanced__abs_rel,all__scale_category_balanced__mae,all__scale_category_balanced__rmse,all__scale_category_balanced__delta1,all__scale_category_match_q40__count,all__scale_category_match_q40__abs_rel,all__scale_category_match_q40__mae,all__scale_category_match_q40__rmse,all__scale_category_match_q40__delta1,all__scale_category_match_q45__count,all__scale_category_match_q45__abs_rel,all__scale_category_match_q45__mae,all__scale_category_match_q45__rmse,all__scale_category_match_q45__delta1,all__scale_category_match_q50__count,all__scale_category_match_q50__abs_rel,all__scale_category_match_q50__mae,all__scale_category_match_q50__rmse,all__scale_category_match_q50__delta1,all__scale_category_match_q55__count,all__scale_category_match_q55__abs_rel,all__scale_category_match_q55__mae,all__scale_category_match_q55__rmse,all__scale_category_match_q55__delta1,all__scale_category_match_q60__count,all__scale_category_match_q60__abs_rel,all__scale_category_match_q60__mae,all__scale_category_match_q60__rmse,all__scale_category_match_q60__delta1,all__scale_category_match_q65__count,all__scale_category_match_q65__abs_rel,all__scale_category_match_q65__mae,all__scale_category_match_q65__rmse,all__scale_category_match_q65__delta1,all__scale_category_match_q70__count,all__scale_category_match_q70__abs_rel,all__scale_category_match_q70__mae,all__scale_category_match_q70__rmse,all__scale_category_match_q70__delta1,all__scale_category_match_q75__count,all__scale_category_match_q75__abs_rel,all__scale_category_match_q75__mae,all__scale_category_match_q75__rmse,all__scale_category_match_q75__delta1,all__scale_category_match_q80__count,all__scale_category_match_q80__abs_rel,all__scale_category_match_q80__mae,all__scale_category_match_q80__rmse,all__scale_category_match_q80__delta1,all__scale_category_match_q85__count,all__scale_category_match_q85__abs_rel,all__scale_category_match_q85__mae,all__scale_category_match_q85__rmse,all__scale_category_match_q85__delta1
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_17,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.8719043731689453,1.8257739543914795,1.827957034111023,1.827957034111023,1.8281559944152834,1.8333948587334703,1.8186944961537639,1.827957034111023,1.8361092805862425,1.8446601629257202,1.8519084453582764,1.8605320453643799,1.867374062538147,1.8746908903121948,1.880239486694336,1.887930989265442,254016,148347,141202,141202,138652,2,False,253584,0.07754557211410883,0.12864788854315465,0.31655562982062013,0.9666224998422613,253584,0.07461691365075734,0.12697447409503235,0.30804445847262485,0.9667171430374156,253584,0.07440554285577829,0.12628876950637166,0.3082099669599792,0.9667210865038803,253584,0.07440554285577829,0.12628876950637166,0.3082099669599792,0.9667210865038803,253584,0.074388820002567,0.12623251033164745,0.3082262452465263,0.9667210865038803,253584,0.07409405162000059,0.12511047250952312,0.3087265085751001,0.9667053126380213,253584,0.07559546739893691,0.1299142168829047,0.3076733124223999,0.9667171430374156,253584,0.07440554285577829,0.12628876950637166,0.3082099669599792,0.9667210865038803,253584,0.07401889100143667,0.12472169424477522,0.30903985059295014,0.9667013691715566,253584,0.07404614140067584,0.1241339508699569,0.3102669933921187,0.966693482238627,253584,0.07436768276929151,0.1242668390414137,0.311590050847565,0.9666737649063032,253584,0.07537627423538942,0.1255107927991995,0.3134974104267465,0.9666461606410499,253584,0.07657253488197245,0.12719377241448143,0.3152642669000801,0.9666343302416556,253584,0.07821981155044173,0.12969546200971632,0.31739739500138103,0.9666146129093318,253584,0.07966098580110613,0.1320170258250069,0.3191799061743161,0.9665909521105432,253584,0.0819986297226999,0.13619501877939733,0.321881227757947,0.9665751782446842
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_18,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.4788259625419529,1.466866038416663,1.4618064423580572,1.4540541932661073,1.4531855914707936,1.4679642915725712,1.4579365253448489,1.4711616039276125,1.48421049118042,1.490622639656067,1.4959641695022583,1.4991520643234253,1.500558614730835,1.5022830963134766,1.506043553352356,1.5122828483581543,231547,142175,133781,124794,121277,3,False,235339,0.033942202290876834,0.07350759858698368,0.17823081697515,0.9836576173094982,235339,0.03497620239504023,0.07883795329182805,0.17862973315960937,0.9836278729832284,235339,0.035788011408948106,0.08200662779711497,0.17953656625168515,0.9836066270358929,235339,0.037369760039109114,0.08753266781719857,0.18175856459490314,0.9835641351412218,235339,0.03757696776361399,0.08821034204121085,0.18206905882901164,0.9835683843306889,235339,0.034819647981076514,0.07819255105104934,0.1784904973264706,0.9836236237937613,235339,0.03651980519341279,0.08465123110268247,0.18052139714791435,0.9835768827096232,235339,0.034410065689090275,0.07642217697627016,0.17820296974638292,0.9836406205516298,235339,0.03431976547002025,0.07335363820734223,0.1788548976113355,0.9836831124463009,235339,0.03539661484902804,0.07481332366122549,0.1802411139863751,0.9836533681200311,235339,0.036793294373845105,0.07740245410346155,0.18191873470997233,0.9835471383833534,235339,0.037841809416516076,0.07964110690736044,0.18314085249000941,0.9834876497308138,235339,0.03834470779306317,0.08075728486102644,0.1837315265670251,0.9834621545940112,235339,0.0389910612161906,0.08221997742937794,0.1844980972398437,0.9834451578361427,235339,0.040485062895684605,0.0856813669313112,0.18632888747774873,0.9833431772889322,235339,0.04319802474426197,0.09220908503715393,0.1898330279235401,0.9831732097102478
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_19,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.2830835580823148,1.2785570621490479,1.2784678936004639,1.2784678936004639,1.2784430980682373,1.299672770372881,1.2731854915618896,1.2784678936004639,1.2802802324295044,1.2844488620758057,1.2900274991989136,1.2982609272003174,1.3132605314254449,1.324082374572754,1.3325320482254028,1.3377349376678467,254016,202509,200895,200895,198634,2,False,253998,0.027476179364338882,0.05253520191205303,0.07031739423301217,0.9970865912330018,253998,0.029994042404795793,0.05760043869455108,0.07535422685441237,0.997125961621745,253998,0.03004561214392344,0.05770253256026803,0.07545561097216501,0.9971298986606194,253998,0.03004561214392344,0.05770253256026803,0.07545561097216501,0.9971298986606194,253998,0.03005996874020307,0.05773094307930541,0.07548382149447173,0.9971298986606194,253998,0.020502833169838895,0.03672392043149633,0.0544693802943762,0.9969566689501492,253998,0.033206710034795806,0.06387228403204333,0.08159010147655005,0.9971732060882369,253998,0.03004561214392344,0.05770253256026803,0.07545561097216501,0.9971298986606194,253998,0.029010689204383936,0.05564285505038455,0.07341070193155119,0.9971220245828707,253998,0.026760095062696162,0.051058516726842904,0.06884448514206629,0.9970669060386302,253998,0.024030636728450044,0.045256294962991855,0.0630929165207515,0.9970196615721384,253998,0.020857433867795937,0.03776564585312983,0.05560305178605635,0.9969684800667722,253998,0.018926027278250903,0.0290831966149392,0.046688668867253834,0.9968936763281601,253998,0.020374810345330573,0.028823334438269396,0.04571046732005076,0.9967913133174277,253998,0.023657710645334302,0.03363718894470609,0.048472469065561775,0.9967125725399413,253998,0.026376395562244817,0.03814352344510679,0.051517155886465237,0.9966535169568265
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_2,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.2600446939468384,1.2302923202514648,1.2301957607269287,1.2301957607269287,1.2300587892532349,1.246317982673645,1.228959321975708,1.2301957607269287,1.2319494485855103,1.2341941595077515,1.2372448444366455,1.2426260709762573,1.2527379989624023,1.262093186378479,1.2708803415298462,1.29147469997406,254016,153987,147627,147627,144969,3,False,253777,0.0826558728750423,0.11779759280745317,0.2588161116559313,0.9166078880276779,253777,0.0886025885369015,0.14107508441675734,0.2580424065601634,0.9644530434200105,253777,0.08863319384069616,0.14117292363018977,0.258056827271196,0.9644845671593565,253777,0.08863319384069616,0.14117292363018977,0.258056827271196,0.9644845671593565,253777,0.08867672626709666,0.14131192007995544,0.2580774706594234,0.9645239718335389,253777,0.0842983883154939,0.12621655921563213,0.2571656394714083,0.957549344503245,253777,0.08903243165296885,0.14243899946089658,0.2582510962827077,0.9647131142696147,253777,0.08863319384069616,0.14117292363018977,0.258056827271196,0.9644845671593565,253777,0.08808756704452074,0.1394141189447768,0.2578118798808284,0.9641929725704063,253777,0.0874178899343101,0.13721405030459013,0.2575508551884191,0.9636885927408709,253777,0.08655791888840336,0.13431391632525866,0.2572909047504266,0.9629556658010773,253777,0.08516297978173565,0.12941287733756865,0.2570994744263314,0.9606110876872215,253777,0.0830765491658376,0.12122426369983541,0.25766297706113406,0.9476272475441037,253777,0.08275127586012776,0.11734949215550979,0.2592505919443447,0.908975202638537,253777,0.08421778867549073,0.1179602798768305,0.26165847686462723,0.875591562671164,253777,0.09331995077449257,0.13306705267734673,0.2706286048701663,0.8540923724372185
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_20,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.3122841119766235,1.2986557483673096,1.296650767326355,1.296650767326355,1.296464204788208,1.296464204788208,1.285816979338715,1.296650767326355,1.3029428720474243,1.3081129789352417,1.3120752573013306,1.31565523147583,1.3189964294433594,1.3218514919281006,1.3264801263805424,1.3333333730697632,254016,183466,177392,177392,175305,1,False,253883,0.062272523291914,0.09628615296956662,0.15403688215961986,0.981881417818444,253883,0.07046080934395917,0.10717475378755105,0.1625672215256495,0.9800065384448742,253883,0.07175923547923097,0.10888284166157956,0.1638701648148696,0.9791715081356372,253883,0.07175923547923097,0.10888284166157956,0.1638701648148696,0.9791715081356372,253883,0.07188076168387733,0.10904265422475798,0.16399198985727756,0.9790809152247295,253883,0.07188076168387733,0.10904265422475798,0.16399198985727756,0.9790809152247295,253883,0.07901832958531864,0.11841787573171676,0.17110206329275238,0.9742322250800566,253883,0.07175923547923097,0.10888284166157956,0.1638701648148696,0.9791715081356372,253883,0.06773940045956822,0.10358866521109127,0.15982097620279875,0.9810542651536338,253883,0.0646057434758913,0.09943002901833499,0.1565845368069926,0.9816293331967875,253883,0.0623821382215806,0.09643590467213933,0.15416305041742248,0.9818853566406573,253883,0.06064993510007292,0.09402519819914279,0.1520213766266117,0.9819365613294313,253883,0.059265434887649564,0.09202461901906445,0.15006380977730874,0.9818971731072974,253883,0.05821335349593701,0.0904601159679802,0.1484238487785527,0.9818696013518038,253883,0.056752174483376876,0.08820144943739033,0.14583205273259003,0.9818341519518834,253883,0.05518612318834264,0.0855583811340334,0.1421551831595358,0.9817711307964693
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_21,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.2811752412808224,1.2407981872556724,1.2442651510238198,1.2442651510238198,1.2465121746057533,1.2618945060282027,1.2313202142711908,1.2442651510238198,1.274215579032898,1.2970540523529053,1.3076298236846924,1.3147086143491784,1.3210795402444204,1.3255033493041992,1.331670880317688,1.3398246765136719,254016,165994,163465,163465,160537,2,False,253116,0.1253470868447347,0.1406846027778621,0.2526302443353779,0.766834178795493,253116,0.12161277292817203,0.14019248874875948,0.2459811805313325,0.7728511828568719,253116,0.12130575844784404,0.13887459451713613,0.24603292426928305,0.7715434820398552,253116,0.12130575844784404,0.13887459451713613,0.24603292426928305,0.7715434820398552,253116,0.12116959130388844,0.13816347563455517,0.24611929434102503,0.7708758039792032,253116,0.12175731942786097,0.13668257715462656,0.24782050385593687,0.7674228417010382,253116,0.12290280499179197,0.14482382261040416,0.2463446107094922,0.7770982474438597,253116,0.12130575844784404,0.13887459451713613,0.24603292426928305,0.7715434820398552,253116,0.12371165067345308,0.13857155788177264,0.2505583518648243,0.7667867697024289,253116,0.13021569251662424,0.14776821995466657,0.258718476353724,0.767126534869388,253116,0.13443714559471476,0.15440070478245588,0.263771612106785,0.7673122204838888,253116,0.13772760210089358,0.15968366597404043,0.2675739224386568,0.7675058076139003,253116,0.1411015830950856,0.16513916754719205,0.2712704947661538,0.7676164288310497,253116,0.1436572990958604,0.16927305561997072,0.2739845655026147,0.7677270500481993,253116,0.14745449973706512,0.17540599409580365,0.27796224889445975,0.7678534742963701,253116,0.15285310993170612,0.18410626255242715,0.2835525947980497,0.7680115046065835
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_22,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.3329564332962036,1.3225806951522827,1.3228477239608765,1.3228477239608765,1.322966456413269,1.3237674524816507,1.3206584215156945,1.3228477239608765,1.324720025062561,1.3275755643844604,1.3316582441329956,1.33597731590271,1.3404878377914429,1.344862699508667,1.3480861186981201,1.351796174047358,254016,179193,173689,173689,171451,2,False,253800,0.08701057537850956,0.13729607679437145,0.2815708388180181,0.965925925925926,253800,0.08588075506811771,0.13640739758832893,0.2802743897989041,0.9660086682427108,253800,0.08590334952989542,0.13641581848486847,0.2802953498005803,0.9660086682427108,253800,0.08590334952989542,0.13641581848486847,0.2802953498005803,0.9660086682427108,253800,0.08591354582024657,0.136419889235985,0.2803048805156231,0.9660086682427108,253800,0.08598476279235065,0.13645272015985116,0.28037257234972895,0.9660086682427108,253800,0.08573305431147692,0.1363798533449312,0.2801429303734173,0.9660244286840032,253800,0.08590334952989542,0.13641581848486847,0.2802953498005803,0.9660086682427108,253800,0.08607434404974992,0.13650243799713674,0.2804607774927395,0.9660047281323877,253800,0.08637116545655305,0.13671443441986944,0.28077521458669547,0.9659968479117416,253800,0.08684990956309845,0.13714070742411158,0.28135467952337806,0.96596926713948,253800,0.0873992359245912,0.13769303307254263,0.2821331404566753,0.9657840819542948,253800,0.0880295440841475,0.13840890773315895,0.2831261848806785,0.9650197005516155,253800,0.08870060191813017,0.13926676082085024,0.2842633272234899,0.9633884948778566,253800,0.08921697550083613,0.13995672029759398,0.2852095934676818,0.9614263199369583,253800,0.08982629146624797,0.1407903610441138,0.2864112602442855,0.9581087470449172
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_23,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.3310166597360567,1.3078386068330705,1.303030252456665,1.303030252456665,1.302603006362915,1.5130302339498503,1.2953540086746216,1.303030252456665,1.3120418787002563,1.3218711197370858,1.3318300962445653,1.3410853147506714,1.3475991487503052,1.3536121845245361,1.3586956262588499,1.364583373069763,254016,189534,178504,178504,176174,2,False,253848,0.06011061750153681,0.09369624482575135,0.15344773717634153,0.9807049888122026,253848,0.07107181618208734,0.10927204120792558,0.16758256699706273,0.9392589266017459,253848,0.07411746019417113,0.11339210603534208,0.17072295410807314,0.9247778197976741,253848,0.07411746019417113,0.11339210603534208,0.17072295410807314,0.9247778197976741,253848,0.07439498056284415,0.11376594265511468,0.17100509006626266,0.9232848003529671,253848,0.10489879969435305,0.13353573160367468,0.14666797604825418,0.9923536919731493,253848,0.07924164317209988,0.12026077052137778,0.175865382248656,0.901346475055939,253848,0.07411746019417113,0.11339210603534208,0.17072295410807314,0.9247778197976741,253848,0.06857174615252612,0.1058533149265829,0.16489165266792655,0.9523927704768208,253848,0.0635665161481112,0.09882430669862666,0.1588119015812623,0.9750677570829788,253848,0.05986422407915687,0.09331208403452342,0.15298531207423158,0.9812013488386752,253848,0.05766180347862615,0.08965737819821906,0.14790592195816787,0.9835846648388011,253848,0.056632625463788486,0.08770735689276071,0.14454381008311143,0.9845773848917463,253848,0.05605617500783921,0.08635131785746636,0.14160869662029962,0.9849673820554032,253848,0.055876579450378716,0.08557080603800925,0.13926135038792609,0.9851170779364029,253848,0.05602116393449511,0.08509293022834366,0.13670487139651696,0.9851761684157448
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_24,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.2182741165161133,1.204401999711591,1.1991666555404663,1.1984941959381104,1.1982526779174805,1.2565460979878802,1.193869709968567,1.1991666555404663,1.2050420045852661,1.2105263471603394,1.2148760557174683,1.2205663144568746,1.2287282943725586,1.2401913404464722,1.2556205511089662,1.2794879198031122,239229,170936,153708,151093,147199,3,False,240689,0.08573871134107507,0.15857442627010024,0.2593474306769253,0.9206860305207134,240689,0.0953809868598879,0.17496331518144087,0.2658216866579501,0.8652784298409981,240689,0.0990749464415987,0.18124693510979512,0.26860951328408944,0.8363822193785341,240689,0.09955068707073732,0.1820564358365725,0.26898076827677836,0.8329670238357383,240689,0.09972160255047224,0.1823472738485402,0.26911482913868023,0.8319241843208456,240689,0.0629792261219778,0.12105311776211558,0.24900726875091406,0.9670986210420917,240689,0.10282700029675741,0.18763260130038517,0.2716133271290611,0.8187910540157631,240689,0.0990749464415987,0.18124693510979512,0.26860951328408944,0.8363822193785341,240689,0.09493128973347577,0.17419860495262143,0.2654934933157383,0.8694497879005688,240689,0.09109713633151656,0.16768017750216402,0.2627965390987818,0.8997212170061781,240689,0.08807980840834403,0.16255248786138263,0.2608072245579437,0.9108850009763637,240689,0.08416952685724766,0.1559081374832456,0.2584102274650782,0.9274956479107894,240689,0.07866151521750073,0.14654640998900717,0.2553904762981943,0.9478123221252321,240689,0.07127240136305651,0.1340469942964436,0.2520121561646863,0.9623289805516663,240689,0.06335453925856759,0.12161370897870195,0.24911906361610384,0.9669864430863064,240689,0.05790337653040135,0.11394845131045452,0.24850711766905817,0.9669989073036158
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_25,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.680311918258667,1.67715322971344,1.6648324728012085,1.6648324728012085,1.6641148328781128,2.005558382781112,1.6572972536087036,1.6648324728012085,1.674140453338623,1.6835896015164258,1.6930803060531614,1.7024793624877927,1.7198472976678216,1.745365858078003,1.788442969320282,1.9424834727772513,254016,234073,203565,203565,200722,2,False,254016,0.12199895641234536,0.21111352169737463,0.25808010049369257,0.8553634416729655,254016,0.12364765086337161,0.21377201865336387,0.26035164565328067,0.8516825711766188,254016,0.13008451591934467,0.22414970562086317,0.26928564115331427,0.8371913580246914,254016,0.13008451591934467,0.22414970562086317,0.26928564115331427,0.8371913580246914,254016,0.13045950027365807,0.22475424914300052,0.26980946986879,0.8363803854875284,254016,0.07900194071240826,0.12569745771894755,0.150957618726312,0.9925910178886369,254016,0.13402185068586345,0.23049740814109929,0.27480380385784486,0.8281013794406652,254016,0.13008451591934467,0.22414970562086317,0.26928564115331427,0.8371913580246914,254016,0.12522110498449812,0.21630893419239774,0.26252562104383315,0.8481631078357269,254016,0.12028934939194844,0.20835647042502825,0.2557315726012284,0.8591663517258755,254016,0.11534638093962432,0.2003829834032893,0.2489827257109206,0.8705987024439406,254016,0.11046535819503266,0.19250540460116597,0.24237942583732217,0.8817436696900982,254016,0.10160731092601627,0.17816093893504414,0.23041120208153418,0.9027423469387755,254016,0.08933635896093393,0.15807054806397428,0.21346871805361442,0.9315397455278408,254016,0.07049794257316348,0.12682012808630017,0.18712639276957568,0.9650258251448728,254016,0.06649272904433845,0.1108946258445761,0.13891033494504762,0.9925910178886369
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_26,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.5200892686843872,1.5051311254501343,1.5053492784500122,1.5053492784500122,1.505335807800293,1.526035144194647,1.5028506517410278,1.5053492784500122,1.5077810287475586,1.510133147239685,1.513912558555603,1.5204482078552246,1.532670497894287,1.5415117740631104,1.5517241954803467,1.5687651514987242,254016,172807,166158,166158,164182,2,False,253714,0.09691775666011805,0.15104658946598015,0.27941590959344353,0.8434457696461369,253714,0.09769298958704208,0.158143837553781,0.27665060784601525,0.8451051183616197,253714,0.09767295278927839,0.15801835889041282,0.2766776758749383,0.8450657039028198,253714,0.09767295278927839,0.15801835889041282,0.2766776758749383,0.8450657039028198,253714,0.0976741813354568,0.1580260870625036,0.27667599332197196,0.8450657039028198,253714,0.09687090165805512,0.14889674141337156,0.28102027372554533,0.8427599580630158,253714,0.09792174846601145,0.15950042371848286,0.2763913654535883,0.8453534294520602,253714,0.09767295278927839,0.15801835889041282,0.2766776758749383,0.8450657039028198,253714,0.09747044869266071,0.1566695504117984,0.27700617169704206,0.8447819197994593,253714,0.09730886853014302,0.15545119051468806,0.27737052922252525,0.8445375501548988,253714,0.09711173235302804,0.15365373076356412,0.2780515197088143,0.8441158154457381,253714,0.0969108242737079,0.15090624735072844,0.2795047119909379,0.843390589403817,253714,0.09699915575514556,0.14694822230277743,0.28314158241272064,0.841644528878974,253714,0.09749759325169853,0.14512972424566825,0.2864973686353008,0.8398117565447709,253714,0.09898486815771135,0.14529518706376604,0.29110051033251,0.838073578911688,253714,0.10608765758514246,0.15759198985563297,0.30041940484810226,0.8361304460928447
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_27,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.193893543621583,1.1630770407413653,1.1319125833252117,1.1319125833252117,1.1297355020399444,1.5465408528846685,1.1902621984481812,1.2436808586007977,1.2964143753051758,1.3790358304868389,1.397272706031799,1.4322338104218282,1.582586407661438,2.1193072795867915,2.149591445922851,2.1689531803131104,254016,229391,187497,187497,184443,2,False,254016,0.21806392469438982,0.34033936851663327,0.3789529665537493,0.3051933736457546,254016,0.23824694529802565,0.37289350046960434,0.407997016450541,0.28065554925673974,254016,0.25865796123960155,0.405815354910693,0.4380401510194179,0.2564366024187453,254016,0.25865796123960155,0.405815354910693,0.4380401510194179,0.2564366024187453,254016,0.26008385737316836,0.40811524753482026,0.44016063729279564,0.25470836482741244,254016,0.09687173778642118,0.15644849260199442,0.20810551828291063,0.9635456034265558,254016,0.2204421282865744,0.3441752985384504,0.3823361811017408,0.30189436885865456,254016,0.18643097252759738,0.2892631261369449,0.3338626804188751,0.4131432665658856,254016,0.16088206487535017,0.24828720219742106,0.2895999173501881,0.5396667926429831,254016,0.13247137876395337,0.204443242923683,0.2323079153185046,0.9386141030486269,254016,0.1273624380919361,0.19690580096031976,0.2226214812328516,0.980993323255228,254016,0.11835539784132881,0.18394118669175566,0.20815953172340115,0.987504724111867,254016,0.09621734539591792,0.15834933119356956,0.22307737839002867,0.8849127614008566,254016,0.3895497372183144,0.6408830855021094,0.7158738455559,0.1489906147644243,254016,0.40922433024098803,0.6724898326113298,0.7477031695258093,0.07031053162005543,254016,0.4218029918329976,0.6926971413335923,0.7681077401334748,0.03741496598639456
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_28,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.376660346984863,1.3634668588638303,1.3632959127426145,1.3632959127426145,1.3632204532623289,1.3945100299735864,1.3615127801895142,1.3632959127426145,1.368956685066223,1.3726053237915037,1.4198782444000244,1.423648458716525,1.4277456998825073,1.4302620887756348,1.4337899684906008,1.4378068447113037,254016,198841,190748,190748,188851,2,False,253890,0.09846980554289765,0.14684784438583878,0.26902304195701104,0.8773760289889322,253890,0.10345922489435806,0.16112035360185678,0.26941642975276914,0.8769703414864706,253890,0.1035241037579477,0.16130560375977493,0.26943201908886644,0.876954586632006,253890,0.1035241037579477,0.16130560375977493,0.26943201908886644,0.876954586632006,253890,0.103552741956257,0.1613873732015341,0.2694389844484224,0.876954586632006,253890,0.0923869889254383,0.12885717608243258,0.2710324130588223,0.8774705581157194,253890,0.104201186817841,0.16323840218045965,0.26961057186212395,0.8768206703690574,253890,0.1035241037579477,0.16130560375977493,0.26943201908886644,0.876954586632006,253890,0.10137791908158897,0.15517429108364078,0.26905831918099765,0.8771869707353578,253890,0.09999760248947974,0.15122656091520056,0.26897353439650556,0.8772618062940644,253890,0.09164180811109786,0.12151244390691185,0.27877401042565547,0.8774193548387097,253890,0.09268363953156879,0.12307664272403833,0.28039168453969543,0.8774351096931742,253890,0.09419459004966053,0.12563495782433126,0.2822805254242925,0.877486312970184,253890,0.09527604892396724,0.12756394255019957,0.28350702365181,0.877517822679113,253890,0.09694840788597502,0.13063370443150144,0.2853101712136024,0.8775493323880421,253890,0.09910089094260668,0.1347274437041397,0.28747999359667775,0.8775532711016581
WC_1/camera_36dd48fe958d4699ae3de7eaf4b11eb3_WC_1_frame_29,WC_1,36dd48fe958d4699ae3de7eaf4b11eb3,1.24283766746521,1.2125767827016862,1.2070484161376953,1.2061376094742848,1.2053333520889282,1.2602494955062866,1.1971197128295898,1.2070484161376953,1.2219451665878296,1.2446178436075366,1.2512110471725464,1.256532073020935,1.2616487741470337,1.2663910388946533,1.276029109954834,1.2835350036621094,239570,186223,173393,165567,161401,3,False,242142,0.02786943956305885,0.0582377367259665,0.14121122977203981,0.9900182537519306,242142,0.05004997561901918,0.10671513472683643,0.1640743111612302,0.9861073254536594,242142,0.05426698475232148,0.1159728188348446,0.16991434903482824,0.9859710417853986,242142,0.05496238000335336,0.11749930347918641,0.17091588303111085,0.9859380033203657,242142,0.05557666358534054,0.11884766438333048,0.1718091990653214,0.985913224471591,242142,0.019700036021227357,0.04112301083137897,0.13695979348897191,0.9914967250621536,242142,0.061858783687738055,0.13263445382741648,0.18137751111756825,0.9855621907806164,242142,0.05426698475232148,0.1159728188348446,0.16991434903482824,0.9859710417853986,242142,0.042922355880438474,0.09106472328363953,0.15521404130900143,0.9860990658374011,242142,0.02674523958105302,0.0558070250491154,0.14044470392702335,0.9907698788314295,242142,0.022997102585954412,0.047735962613576086,0.1382517301222683,0.9911704702199535,242142,0.020736163334907853,0.04303045508782201,0.13724685960869532,0.9914058692833131,242142,0.01942502270999112,0.04067868681279929,0.13694084723542388,0.9915215039109283,242142,0.01896077248340976,0.040248200188185576,0.13723930219439537,0.9919220952994524,242142,0.02036059197994674,0.04480061864430699,0.13954944005547804,0.9921203260896498,242142,0.023197877541641234,0.05209664884831644,0.14286800058890664,0.9920583789677132
