scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,three_rule_pass,filter_reasons,deterministic_scale,deterministic_scale_support,learned_scale,learned_log_scale,oracle_frame_scale,scale_abs_log_error,confidence_source,round_1_log_scale,round_2_log_scale,round_3_log_scale,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,scale_abs_rel,scale_sq_rel,scale_rmse_m,scale_mae_m,scale_rmse_log,scale_mean_log_error,scale_mean_abs_log_error,scale_log10_error,scale_silog_x100,scale_delta1,scale_delta2,scale_delta3,scale_low_abs_rel,scale_low_sq_rel,scale_low_rmse_m,scale_low_mae_m,scale_low_rmse_log,scale_low_mean_log_error,scale_low_mean_abs_log_error,scale_low_log10_error,scale_low_silog_x100,scale_low_delta1,scale_low_delta2,scale_low_delta3,final_abs_rel,final_sq_rel,final_rmse_m,final_mae_m,final_rmse_log,final_mean_log_error,final_mean_abs_log_error,final_log10_error,final_silog_x100,final_delta1,final_delta2,final_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,model_inference_seconds,status,error
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_0.png,1024,1280,406,504,1.4167452247142793,1212457,0.9250312805175781,1.4022300243377686,-3.4042000770568848,1.1494699716567993,True,204624,1.0,True,,0.8699448108673096,204624,0.9303780198097229,-0.07216430250889064,0.873311406469218,0.06329877579771725,log-depth Laplacian fallback,-0.03461715951561928,-0.05767756700515747,-0.07216408848762512,0.14452262601690777,0.034526662363700444,0.2218598034042352,0.19974629173255748,0.1446387054016579,0.13218501036945687,0.13342258840841348,0.0579446939070227,5.8715229147932,0.9812686140621895,0.9974877459571763,1.0,0.07190798439970451,0.011226097724161322,0.12865238812242913,0.10329157561367208,0.08396419813639128,0.06002090002876191,0.06851968576757185,0.02975772143060124,5.871522910135445,0.9932327496975151,0.9984634506625802,1.0,0.051944677582060395,0.006987836226408824,0.10213933129199285,0.07480842715386568,0.06613068117938652,0.043267784044968206,0.049818064314274414,0.021635710430790694,5.0011657211970695,0.9939181348286991,1.0,1.0,0.05122164034880857,0.00687203132240915,0.10138016880747504,0.07385471917003818,0.0655252740271513,0.04232713331052948,0.04913946407313626,0.02134099809064616,5.001974932010291,0.993915660514146,1.0,1.0,0.04543845613394753,0.005372348857303345,0.09630190788361384,0.06582190472182348,0.058806665500616896,-0.003278074845362106,0.04549353484549753,0.01975759114567288,5.87152291369935,0.9969244270106074,1.0,1.0,0.02136306487955153,0.6851401790045202,0.22489659395068884,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_1.png,1024,1280,406,504,1.4167452247142793,1119223,0.8538993835449219,1.3876800537109375,-3.403820037841797,1.1494499444961548,True,204624,1.0,True,,0.832797646522522,204624,0.8993054628372192,-0.10613252153633959,0.8370251985479698,0.07176858161741384,log-depth Laplacian fallback,-0.05102942883968353,-0.085577592253685,-0.1061321571469307,0.1860280539073399,0.05760071732591067,0.3027685414538295,0.28109359142343554,0.17599500576876262,0.16949789393494805,0.16949791392110153,0.0736120087100468,4.73783284547259,0.9218734782969971,1.0,1.0,0.07296318635232474,0.011006133994122157,0.13433943799811562,0.11288280578299792,0.07911969932315527,0.0633657700326759,0.06984577162214306,0.03033363319977144,4.737832847571269,0.999222675016507,1.0,1.0,0.045841127879309315,0.005402271638065209,0.09572125629657653,0.07276384794461437,0.054918303914348945,0.04012245350369051,0.04436055725325284,0.019265545229240982,3.7499451058288678,0.9998177306935258,1.0,1.0,0.044900779336309864,0.005287975517823863,0.09482778028556375,0.07156681700791151,0.054263705782203214,0.0390828629508244,0.04346124256706623,0.018874977823535578,3.764411758541555,0.9998927827608975,1.0,1.0,0.038748433141114626,0.0038244346884945915,0.08333171810559942,0.06315048179602964,0.048117765918257865,-0.008403177421753071,0.03926174396232305,0.017051158752735215,4.737832844437209,1.0,1.0,1.0,0.02289657690562308,0.2813519521150738,0.05410853587090969,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_2.png,1024,1280,406,504,1.4167452247142793,1116146,0.8515518188476563,1.3807400465011597,-3.3910300731658936,1.149440050125122,True,204624,1.0,True,,0.8681228756904602,204624,0.8972912430763245,-0.10837478391851961,0.886987992212056,0.011549050374356523,log-depth Laplacian fallback,-0.05213308334350586,-0.08762284368276596,-0.10837440192699432,0.12486867242496205,0.027904091725667615,0.22158240785365627,0.2106753390084998,0.12013643429674463,0.11729600739175293,0.11729600739175293,0.05094100875952132,2.5969395362423873,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.02093222564035308,0.0012503973835340024,0.04043857867544531,0.03192168647615671,0.02745914836413063,0.008921621988294236,0.020707495400976203,0.008993150986680938,2.596939525636519,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.024363052761202018,0.0015725147432097105,0.048078144249186106,0.04001691821499752,0.02938711004834288,0.02326379750173659,0.023893551714865863,0.010376837662836232,1.7955443820513308,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.023353191905284187,0.0014967368986614704,0.046845423966372944,0.03841333763744816,0.0285535913750149,0.02220543428315777,0.022908910759424504,0.009949213529232101,1.7950662068784171,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.018187574439430476,0.0010440831893323023,0.03547473062577507,0.026850229130707164,0.026102011736753774,-0.002627835960354012,0.018184382315673434,0.007897376896516045,2.5969395350510225,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.01986441807821393,0.2652079011313617,0.05576158198527992,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_3.png,1024,1280,406,504,1.4167452247142793,1152832,0.879541015625,1.388350009918213,-3.3786299228668213,1.149459958076477,True,204624,1.0,True,,0.790799081325531,204624,0.8413275480270386,-0.17277422036733522,0.8029880106337662,0.046641275497105616,log-depth Laplacian fallback,-0.06827472895383835,-0.12767915427684784,-0.17277443408966064,0.2408598721462609,0.11383606813675151,0.46856572807875985,0.39574312047307697,0.2242105670484282,0.21312997898525615,0.2132967082055503,0.09263358338179861,6.961314842701766,0.51734858157997,0.997118400599567,0.9981445692000223,0.06548179994399504,0.014073396312219922,0.1647530301453914,0.11201120830278383,0.08046465390397642,0.040355546101132296,0.06266944824313278,0.027216995555914017,6.961314837562005,0.9958840490201522,0.9979034239160606,0.998851523899406,0.07249286997218593,0.01990641200450769,0.20711087610306755,0.13509974604138414,0.0895849787370889,0.060905025026396116,0.0683613646442591,0.029688963440377775,6.569662351946814,0.9957339837894854,0.9978262227280298,0.99883070560151,0.07139739875295506,0.019480024467598733,0.20491312470900075,0.1332119959329776,0.08858218486941369,0.05988943259810423,0.06736313936665023,0.029255439710615904,6.5269130064036505,0.9957426580802754,0.9978314273025037,0.998835910175984,0.053886280065740706,0.008531752632078725,0.11802182685544649,0.08301417798985598,0.06989634063014499,-0.006285539156649964,0.053787187973186,0.02335947893384762,6.961314840599783,0.9960072239493699,0.9981228834730472,0.9990709834563926,0.012714941054582596,0.27695055212825537,0.055297567043453455,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_4,0,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_4.png,1024,1280,406,504,1.4167452247142793,1213416,0.925762939453125,1.4028899669647217,-3.379009962081909,1.1494899988174438,True,204624,1.0,True,,0.8629075288772583,204624,0.8938445448875427,-0.11222340607914591,0.8662723126198832,0.03133256501645146,log-depth Laplacian fallback,-0.05179719254374504,-0.08870263397693634,-0.11222358047962189,0.15916475500344981,0.052485334642288425,0.2827509750259276,0.21874973266136727,0.1697957465999688,0.13912291197238524,0.1432084823882395,0.06219465366295144,9.73417224409182,0.8126166129340638,0.998264403963686,0.9985454287729847,0.07958738890224795,0.017009912320992217,0.1456121895720811,0.10343889322288594,0.10099003503634482,0.026899372563066692,0.07628943849342781,0.03313208216519324,9.73417224644987,0.9906899200274267,0.9984168661036281,0.9986657502455877,0.08099637286910955,0.019000232698390067,0.16692863084211176,0.1129660121439049,0.10214089684946903,0.04381032164647944,0.07678119599890472,0.03334564973625638,9.226818805225282,0.9900083730559017,0.9984193384626542,0.9986706949636398,0.0802513498952557,0.018784337203143524,0.16575393991865164,0.11190146020519524,0.1015430268992685,0.04286486570228036,0.07612462643918261,0.0330605051994834,9.205210263862003,0.9900594684757742,0.9984201625823296,0.9986706949636398,0.07370547033944497,0.014691777372995813,0.13052193949287114,0.09408170920721874,0.09744261261706143,-0.00443303872314741,0.0727908347929666,0.03161265788371664,9.7341722407803,0.9928425206194743,0.9984358208561614,0.9986797602800689,0.013665928039699793,0.2687513760756701,0.05173212895169854,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_5.png,1024,1280,406,504,1.4167452247142793,1255117,0.9575782775878906,1.4098299741744995,-3.3917999267578125,1.1494899988174438,True,204624,1.0,True,,0.9570598602294922,204624,0.9724024534225464,-0.027985513484377594,1.0237021132701145,0.05141109277096971,log-depth Laplacian fallback,-0.015058653429150581,-0.023404620587825775,-0.027985859662294388,0.05271610254719826,0.007235645701369524,0.12222608637921661,0.09434138835628324,0.06199914546886989,-0.011319211457296592,0.052850154373080355,0.022952530411963802,6.095711189726016,0.999981675015158,1.0,1.0,0.06140183616186575,0.007883799178576572,0.11830617816222178,0.1009548948495974,0.07253040612015176,-0.03930509280306912,0.06312001364255644,0.027412673622620246,6.095711190415988,1.0,1.0,1.0,0.03890821411182493,0.005109482013506845,0.10352905116692172,0.07316500680240676,0.05187384701851201,-0.02078122668651111,0.03960498016161279,0.017200224340076196,4.752932381071528,1.0,1.0,1.0,0.038968337474454794,0.00514297571406897,0.10367810301594406,0.0730918924431553,0.05221353388591741,-0.021704295827421196,0.039707934511330215,0.017244936846046412,4.748870037694896,1.0,1.0,1.0,0.05072854986723088,0.008834519194269473,0.14155392555415455,0.09814877963515863,0.06214768197950303,0.012106398442624322,0.049662724395628854,0.021568247161303622,6.095711190807738,0.9989626465102457,1.0,1.0,0.012229203013703227,0.2719979998655617,0.056711437879130244,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_0.png,1024,1280,406,504,1.4171736824512482,1118264,0.853167724609375,1.3969000577926636,-3.39451003074646,1.1827199459075928,True,204624,1.0,True,,0.9325363039970398,204624,0.9634888768196106,-0.03719433575106417,0.8936705678882388,0.07522372826256271,log-depth Laplacian fallback,-0.01996099390089512,-0.031116586178541183,-0.037194691598415375,0.15522402440037544,0.04362337674892335,0.2609568704124593,0.2034138177065996,0.16925568739598804,0.12494586038325413,0.14206185767340662,0.061696680876485666,11.417539003207649,0.8091792278030948,0.999564503551934,0.9997335155204853,0.11990151911587975,0.031342517638406904,0.23387476398105017,0.1558485839647818,0.14400102607820084,0.08775121529400172,0.11183357086175602,0.048568702716796926,11.417539019421147,0.8488424915762288,0.9988687823268924,0.9999213065966533,0.09555104572270366,0.024094274710641208,0.21497754330185032,0.12894301319154422,0.12509424383331588,0.06261591805573823,0.09040586810854072,0.03926276965121238,10.82950444215531,0.907467288583018,0.9989662548378558,0.9999222008398733,0.09477077948380393,0.023826143948980628,0.2144343313751917,0.12820880397287904,0.12425004759763701,0.06163508935504365,0.08976905724287872,0.03898620620623936,10.788507815361143,0.9122309222151478,0.9989492642166787,0.9999239893263129,0.08078040380121596,0.021352656700187912,0.2254775002891376,0.12231461101299561,0.1148606334585708,0.01252778635321701,0.07994790678744339,0.034720934757502195,11.41753900260135,0.9489360294170249,0.9902375467689204,1.0,0.013223245041444898,0.2738152011297643,0.05108679598197341,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_1.png,1024,1280,406,504,1.4171736824512482,697701,0.5323036193847657,1.393399953842163,-3.3944199085235596,1.18271005153656,True,204624,1.0,True,,0.9359920024871826,204624,0.982781708240509,-0.017368250392210204,0.9257514385496338,0.059781254868561125,log-depth Laplacian fallback,-0.009001411497592926,-0.014288496226072311,-0.017368316650390625,0.10657979208367349,0.031344051816663734,0.26699018710828976,0.21395686233707514,0.12242060960352709,0.05177957777757707,0.10407196582209466,0.04519788047735952,11.093097394720303,0.9257332295639537,1.0,1.0,0.09588157887160755,0.027416756482437143,0.2541679845083631,0.1923834169380726,0.11614566817859247,0.03441126651101466,0.09513137981308464,0.041315033308665046,11.093097391513169,0.9424767916342387,0.9999971334425491,1.0,0.0886153289884256,0.025682058007902606,0.24800810530839001,0.17799382831736074,0.11290451109010002,0.026611074193704516,0.08842670601050737,0.03840323047324444,10.972364993360216,0.9448718003844053,0.9998968039317702,1.0,0.08839793128113063,0.025631052132816447,0.24792268973671952,0.17754523064846153,0.1128999225904342,0.025563191909629832,0.0883070769810843,0.03835127624589058,10.996779410499,0.945493843351235,0.9998767380296144,1.0,0.06752697692796072,0.02372640821982176,0.24703377059345227,0.135517029604694,0.11379505130736729,-0.025369917647099092,0.07152315292907842,0.03106211064542117,11.093097394607948,0.9584076846672142,0.9908757476340151,1.0,0.012747881934046745,0.2711297869682312,0.0586027919780463,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_2.png,1024,1280,406,504,1.4171736824512482,1274283,0.9722007751464844,1.3917299509048462,-3.3913400173187256,1.18271005153656,True,204624,1.0,True,,0.8829867839813232,204624,0.915472149848938,-0.08831533603052212,0.870221772774038,0.05069185255280752,log-depth Laplacian fallback,-0.043150998651981354,-0.07155948132276535,-0.0883149728178978,0.1408854248561132,0.04329743604538441,0.3011771471692183,0.29421591344436776,0.13373715304111708,0.13131316044410654,0.13146765525930287,0.057095677227874266,2.534718914837506,0.9976967439728851,0.9998281386473805,0.9998281386473805,0.045164043115303615,0.005652629051785568,0.10659688849891444,0.09523366245981413,0.04991318961093083,0.04299821508609214,0.04388828405262175,0.019060439584256107,2.5347189125165173,0.9987263425785324,0.9998281386473805,0.9998281386473805,0.03937552019144462,0.004044118818478034,0.08814409755050223,0.08131877094448492,0.043060990215838764,0.03751445290812845,0.03842850769751987,0.01668928884080951,2.1140357172299025,0.9993156936096613,0.9998281386473805,0.9998281386473805,0.038519955107818166,0.0039236473484146545,0.08682787517345207,0.0796887339531837,0.042364052850044895,0.03664816000870834,0.0376045584434479,0.016331452226397758,2.125147858050135,0.9993180478747656,0.9998281386473805,0.9998281386473805,0.014651435447617297,0.0014107803353290511,0.0474250170489077,0.02852553575196222,0.02648919964259242,-0.007694004176408213,0.014681930760299033,0.006376281512883484,2.5347189142753708,0.999003361105814,0.9998281386473805,0.9998281386473805,0.011897142045199871,0.2683529029600322,0.05577381211332977,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_3.png,1024,1280,406,504,1.4171736824512482,1290829,0.9848243713378906,1.3935600519180298,-3.388360023498535,1.1827199459075928,True,204624,1.0,True,,0.7840373516082764,204624,0.9133955836296082,-0.0905862133320362,0.8738449253052065,0.0442661367382155,log-depth Laplacian fallback,-0.0449807271361351,-0.07396146655082703,-0.09058620035648346,0.2003170573992733,0.10515086814753916,0.4596015290914044,0.3954306043898177,0.20274582808640584,0.17586964871085053,0.17687928206471537,0.07681769616371475,10.0874860439876,0.7112746924650748,0.9901536144601647,0.9940441375271241,0.09866430712070909,0.043003471803904285,0.2606020403606602,0.16519546858780706,0.13209467001022812,0.08528343541366541,0.08867235217074401,0.03850991324513596,10.087486054094063,0.9697853085110422,0.9916898365314073,0.9947026290856497,0.07542480146607991,0.03348553550432864,0.2442057046455159,0.14877673804997182,0.10668666232009644,0.06410674802382595,0.06891675154033586,0.029930164904665272,8.527818463600155,0.9850297754388846,0.992791454174023,0.9948296792216474,0.07463254844400495,0.033243445720034154,0.24316648466974827,0.14707516514563237,0.10625270640028055,0.0632247417864777,0.06818420591233652,0.029612024380682812,8.539478698033879,0.9850940752028348,0.9928053987011448,0.9948304539175987,0.0655519370861362,0.030657752690782247,0.21518232096358408,0.09521672080031654,0.10889516019811772,0.041017294419107404,0.0590623519521308,0.025650453541038152,10.087486046141517,0.9859772285872103,0.9928092721809008,0.9948707381070614,0.01254348992370069,0.2616898729465902,0.05831067985855043,ok,
