scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,bim_gt_overlap_pixels,bim_gt_overlap_image_fraction,bim_gt_overlap_gt_fraction,bim_gt_agree_pixels,bim_gt_agree_image_fraction,bim_gt_agree_gt_fraction,bim_gt_agree_overlap_fraction,bim_gt_median_ratio,bim_gt_median_abs_log_error,gt_quality_pass,model_support_pass,bim_applicability_pass,effective_pass,filter_reasons,learned_scale,learned_log_scale,oracle_frame_scale,scale_log_error,scale_signed_log_error,scale_pixel_support,scale_token_support,round_1_log_scale,round_2_log_scale,round_3_log_scale,round_1_update,round_2_update,round_3_update,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,learned_abs_rel,learned_sq_rel,learned_rmse_m,learned_mae_m,learned_rmse_log,learned_mean_log_error,learned_mean_abs_log_error,learned_log10_error,learned_silog_x100,learned_delta1,learned_delta2,learned_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,scale_inference_seconds,status,error
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_0.png,1024,1280,406,504,1.4167452247142793,1212457,0.9250312805175781,1.4022300243377686,-3.4042000770568848,1.1494699716567993,True,204624,1.0,189264,0.9249354914379545,1.0,160351,0.7836373054969115,0.8472345506805309,0.8472345506805309,0.9720289707183838,0.03244447708129883,True,True,True,True,,0.9273234605789185,-0.07545283436775208,0.873311406469218,0.06001023669082428,0.06001023669082428,204624,3213,-0.025157803669571877,-0.05030880868434906,-0.07545283436775208,-0.025157803669571877,-0.025151003152132034,-0.025144029408693314,0.14452262601690777,0.034526662363700444,0.2218598034042352,0.19974629173255748,0.1446387054016579,0.13218501036945687,0.13342258840841348,0.0579446939070227,5.8715229147932,0.9812686140621895,0.9974877459571763,1.0,0.06923274840311014,0.010610481267596606,0.125366793015679,0.09972093055024281,0.08164568025599711,0.05673216876755223,0.06607649998808703,0.028696659328306492,5.871522912664558,0.993380383799178,0.9985310819270292,1.0,0.04543845613394753,0.005372348857303345,0.09630190788361384,0.06582190472182348,0.058806665500616896,-0.003278074845362106,0.04549353484549753,0.01975759114567288,5.87152291369935,0.9969244270106074,1.0,1.0,0.014340484980493784,0.8741303810384125,0.15247201221063733,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_1.png,1024,1280,406,504,1.4167452247142793,1119223,0.8538993835449219,1.3876800537109375,-3.403820037841797,1.1494499444961548,True,204624,1.0,174663,0.8535802251935257,1.0,154763,0.7563286808976464,0.8860663105523208,0.8860663105523208,0.9746434688568115,0.028513414785265923,True,True,True,True,,0.899431049823761,-0.10599294304847717,0.8370251985479698,0.07190822073171639,0.07190822073171639,204624,3213,-0.03534330055117607,-0.07067432999610901,-0.10599294304847717,-0.03534330055117607,-0.03533102944493294,-0.035318613052368164,0.1860280539073399,0.05760071732591067,0.3027685414538295,0.28109359142343554,0.17599500576876262,0.16949789393494805,0.16949791392110153,0.0736120087100468,4.73783284547259,0.9218734782969971,1.0,1.0,0.07307862052158426,0.011037234158076142,0.13452108002810303,0.11304171753043782,0.07923125954590525,0.06350501149140801,0.06995103825876474,0.030379349919184798,4.737832842879473,0.9992182076315443,1.0,1.0,0.038748433141114626,0.0038244346884945915,0.08333171810559942,0.06315048179602964,0.048117765918257865,-0.008403177421753071,0.03926174396232305,0.017051158752735215,4.737832844437209,1.0,1.0,1.0,0.006121729966253042,0.32351593393832445,0.02706178301014006,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_2.png,1024,1280,406,504,1.4167452247142793,1116146,0.8515518188476563,1.3807400465011597,-3.3910300731658936,1.149440050125122,True,204624,1.0,174184,0.8512393463132379,1.0,173919,0.8499442880600516,0.9984786203095577,0.9984786203095577,0.9763702750205994,0.024067172780632973,True,True,True,True,,0.8948696255683899,-0.11107727885246277,0.886987992212056,0.008846593218736126,0.008846593218736126,204624,3213,-0.03703834488987923,-0.07406411319971085,-0.11107727885246277,-0.03703834488987923,-0.03702576830983162,-0.03701316565275192,0.12486867242496205,0.027904091725667615,0.22158240785365627,0.2106753390084998,0.12013643429674463,0.11729600739175293,0.11729600739175293,0.05094100875952132,2.5969395362423873,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.01990005482798893,0.0011614490464586652,0.03840341641709467,0.029994365674783387,0.02670360555506489,0.006218766306539802,0.01973046060620449,0.008568830166684097,2.5969395358096765,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.018187574439430476,0.0010440831893323023,0.03547473062577507,0.026850229130707164,0.026102011736753774,-0.002627835960354012,0.018184382315673434,0.007897376896516045,2.5969395350510225,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.005619678180664778,0.3047936400398612,0.04664821387268603,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_3.png,1024,1280,406,504,1.4167452247142793,1152832,0.879541015625,1.388350009918213,-3.3786299228668213,1.149459958076477,True,204624,1.0,180114,0.8802193291109547,1.0,177268,0.8663108921729611,0.9841988962545943,0.9841988962545943,0.9784504771232605,0.022210581228137016,True,True,True,True,,0.8663714528083801,-0.14344154298305511,0.8029880106337662,0.07597396282077687,0.07597396282077687,204624,3213,-0.04783380776643753,-0.09564772248268127,-0.14344154298305511,-0.04783380776643753,-0.04781391844153404,-0.04779382050037384,0.2408598721462609,0.11383606813675151,0.46856572807875985,0.39574312047307697,0.2242105670484282,0.21312997898525615,0.2132967082055503,0.09263358338179861,6.961314842701766,0.51734858157997,0.997118400599567,0.9981445692000223,0.08409821506582613,0.0215945748365219,0.2068062961693658,0.14575576675879068,0.09850111636984753,0.069688445922406,0.07911180699976103,0.03435782123339126,6.961314840621806,0.9961121828679287,0.9977785141286848,0.9987621787042691,0.053886280065740706,0.008531752632078725,0.11802182685544649,0.08301417798985598,0.06989634063014499,-0.006285539156649964,0.053787187973186,0.02335947893384762,6.961314840599783,0.9960072239493699,0.9981228834730472,0.9990709834563926,0.005067169899120927,0.5972620169632137,0.03514314605854452,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_4,0,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_4.png,1024,1280,406,504,1.4167452247142793,1213416,0.925762939453125,1.4028899669647217,-3.379009962081909,1.1494899988174438,True,204624,1.0,189463,0.9259080068809132,1.0,154962,0.7573011963406052,0.817901120535408,0.817901120535408,0.9782025218009949,0.029438555240631104,True,True,True,True,,0.9299113750457764,-0.07266601175069809,0.8662723126198832,0.07088997807014019,0.07088997807014019,204624,3213,-0.02422795444726944,-0.04845007508993149,-0.07266601175069809,-0.02422795444726944,-0.0242221187800169,-0.0242159366607666,0.15916475500344981,0.052485334642288425,0.2827509750259276,0.21874973266136727,0.1697957465999688,0.13912291197238524,0.1432084823882395,0.06219465366295144,9.73417224409182,0.8126166129340638,0.998264403963686,0.9985454287729847,0.09836702684187218,0.024335041333340673,0.18318823271803172,0.13146274447221235,0.1178640445872771,0.06645691896158447,0.09159157865930452,0.0397777172005436,9.734172244523434,0.9861111111111112,0.9983674189231063,0.9986344336979239,0.07370547033944497,0.014691777372995813,0.13052193949287114,0.09408170920721874,0.09744261261706143,-0.00443303872314741,0.0727908347929666,0.03161265788371664,9.7341722407803,0.9928425206194743,0.9984358208561614,0.9986797602800689,0.006097738165408373,0.4119753339327872,0.047709079924970865,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_5.png,1024,1280,406,504,1.4167452247142793,1255117,0.9575782775878906,1.4098299741744995,-3.3917999267578125,1.1494899988174438,True,204624,1.0,195967,0.9576931347251544,1.0,147195,0.7193437719915552,0.7511213622701781,0.7511213622701781,0.9670543074607849,0.033828701823949814,True,True,True,True,,0.9866220355033875,-0.013468241319060326,1.0237021132701145,0.036893834928941334,-0.036893834928941334,204624,3213,-0.004489566199481487,-0.008978989906609058,-0.013468241319060326,-0.004489566199481487,-0.004489423707127571,-0.00448925094678998,0.05271610254719826,0.007235645701369524,0.12222608637921661,0.09434138835628324,0.06199914546886989,-0.011319211457296592,0.052850154373080355,0.022952530411963802,6.095711189726016,0.999981675015158,1.0,1.0,0.05622072095433282,0.007212596914066579,0.11752112928598947,0.09632768292739759,0.0658041641320275,-0.024787467132995913,0.05708686608933006,0.02479251093174591,6.095711189225965,1.0,1.0,1.0,0.05072854986723088,0.008834519194269473,0.14155392555415455,0.09814877963515863,0.06214768197950303,0.012106398442624322,0.049662724395628854,0.021568247161303622,6.095711190807738,0.9989626465102457,1.0,1.0,0.0054301549680531025,0.282152711879462,0.02742670918814838,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_0.png,1024,1280,406,504,1.4171736824512482,1118264,0.853167724609375,1.3969000577926636,-3.39451003074646,1.1827199459075928,True,204624,1.0,174616,0.8533505356165455,1.0,110188,0.538490108687153,0.6310303752233473,0.6310303752233473,1.0116798877716064,0.029927607625722885,True,True,True,True,,0.9497365355491638,-0.05157068744301796,0.8936705678882388,0.06084740016184259,0.06084740016184259,204624,3213,-0.01719430461525917,-0.034384585916996,-0.05157068744301796,-0.01719430461525917,-0.01719028316438198,-0.017186101526021957,0.15522402440037544,0.04362337674892335,0.2609568704124593,0.2034138177065996,0.16925568739598804,0.12494586038325413,0.14206185767340662,0.061696680876485666,11.417539003207649,0.8091792278030948,0.999564503551934,0.9997335155204853,0.10857547839527634,0.02797334947521232,0.22732523724677267,0.1419303857209705,0.13572007646256548,0.07337519654852825,0.10214736653078778,0.04436203762527006,11.417539002109637,0.8542750191368049,0.9979414521079101,0.9999678072440855,0.08078040380121596,0.021352656700187912,0.2254775002891376,0.12231461101299561,0.1148606334585708,0.01252778635321701,0.07994790678744339,0.034720934757502195,11.41753900260135,0.9489360294170249,0.9902375467689204,1.0,0.007073759101331234,0.3904351720120758,0.04522062395699322,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_1.png,1024,1280,406,504,1.4171736824512482,697701,0.5323036193847657,1.393399953842163,-3.3944199085235596,1.18271005153656,True,204624,1.0,108893,0.5321614277895066,1.0,42767,0.2090028540151693,0.3927433352006098,0.3927433352006098,1.0747483968734741,0.08543267101049423,True,True,True,True,,0.9752619862556458,-0.02504913881421089,0.9257514385496338,0.05210036503401145,0.05210036503401145,204624,3213,-0.008350319229066372,-0.01670004427433014,-0.02504913881421089,-0.008350319229066372,-0.008349724113941193,-0.008349093608558178,0.10657979208367349,0.031344051816663734,0.26699018710828976,0.21395686233707514,0.12242060960352709,0.05177957777757707,0.10407196582209466,0.04519788047735952,11.093097394720303,0.9257332295639537,1.0,1.0,0.0912686138822887,0.02611094175932016,0.24999651126766764,0.18307319957063065,0.11410607901171302,0.026730437516630862,0.09123710330275547,0.039623770509223645,11.093097393242696,0.950885837916242,0.9999355024573564,1.0,0.06752697692796072,0.02372640821982176,0.24703377059345227,0.135517029604694,0.11379505130736729,-0.025369917647099092,0.07152315292907842,0.03106211064542117,11.093097394607948,0.9584076846672142,0.9908757476340151,1.0,0.006442297017201781,0.6154349769931287,0.031130849849432707,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_2.png,1024,1280,406,504,1.4171736824512482,1274283,0.9722007751464844,1.3917299509048462,-3.3913400173187256,1.18271005153656,True,204624,1.0,198888,0.9719680975838612,1.0,137331,0.6711382828993666,0.6904941474598769,0.6904941474598769,1.0172940492630005,0.017146209254860878,True,True,True,True,,0.90101158618927,-0.10423722118139267,0.870221772774038,0.03477002638242259,0.03477002638242259,204624,3213,-0.034760732203722,-0.06950649619102478,-0.10423722118139267,-0.034760732203722,-0.03474576026201248,-0.03473072499036789,0.1408854248561132,0.04329743604538441,0.3011771471692183,0.29421591344436776,0.13373715304111708,0.13131316044410654,0.13146765525930287,0.057095677227874266,2.534718914837506,0.9976967439728851,0.9998281386473805,0.9998281386473805,0.03019575322422234,0.003090712047857849,0.07694730550004125,0.06388020547328442,0.037088942817556154,0.027075998258982478,0.029515618404793758,0.012818470203163995,2.534718914600844,0.9988550424042383,0.9998281386473805,0.9998281386473805,0.014651435447617297,0.0014107803353290511,0.0474250170489077,0.02852553575196222,0.02648919964259242,-0.007694004176408213,0.014681930760299033,0.006376281512883484,2.5347189142753708,0.999003361105814,0.9998281386473805,0.9998281386473805,0.00532410410232842,0.5962409628555179,0.053362051025033,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_3.png,1024,1280,406,504,1.4171736824512482,1290829,0.9848243713378906,1.3935600519180298,-3.388360023498535,1.1827199459075928,True,204624,1.0,201504,0.9847525216983345,1.0,144967,0.7084555086402377,0.7194249245672543,0.7194249245672543,1.0156776905059814,0.03167394548654556,True,True,True,True,,0.9155147671699524,-0.08826878666877747,0.8738449253052065,0.04658356524184466,0.04658356524184466,204624,3213,-0.02943088859319687,-0.05885384976863861,-0.08826878666877747,-0.02943088859319687,-0.029422959312796593,-0.029414933174848557,0.2003170573992733,0.10515086814753916,0.4596015290914044,0.3954306043898177,0.20274582808640584,0.17586964871085053,0.17687928206471537,0.07681769616371475,10.0874860439876,0.7112746924650748,0.9901536144601647,0.9940441375271241,0.10105640901830222,0.04394878159737888,0.26428629047923685,0.17061082015212328,0.1336025779304198,0.08760086388154648,0.09083304104833258,0.0394482885017824,10.087486048000594,0.965614345509746,0.9916557499095543,0.9946948821261375,0.0655519370861362,0.030657752690782247,0.21518232096358408,0.09521672080031654,0.10889516019811772,0.041017294419107404,0.0590623519521308,0.025650453541038152,10.087486046141517,0.9859772285872103,0.9928092721809008,0.9948707381070614,0.006505048833787441,0.47208768501877785,0.05650216294452548,ok,
