scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,fx_process_px,fy_process_px,focal_scale,valid_pixels,total_pixels,valid_fraction,gt_min_m,gt_mean_m,gt_median_m,gt_max_m,prediction_min_m,prediction_mean_m,prediction_median_m,prediction_max_m,abs_rel,sq_rel,rmse_m,mae_m,rmse_log,mean_log_error,mean_abs_log_error,log10_error,silog_x100,delta1,delta2,delta3,canonical_abs_rel,canonical_rmse_m,oracle_median_scale,oracle_scaled_abs_rel,inference_seconds,status,error
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d0_5.png,1024,1280,406,504,422.67880096435545,426.0065860748291,1.4144756450653075,959132,1310720,0.7317596435546875,0.4115000069141388,1.4044697044503076,1.7132500410079956,2.00600004196167,0.46584469079971313,1.4455438715472337,1.5126978158950806,2.4718496799468994,0.11802693152479872,0.028401358416985257,0.20969438324790074,0.16368976884341516,0.1381306841044085,0.03533628037705616,0.11428878427192601,0.049634988352728615,13.353438950422461,0.9471668133270499,0.9954980127865611,0.9985288781940338,0.2648032793924398,0.4388100862186256,0.9394139616443149,0.10067906435534915,0.27199481590650976,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_0.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,1103475,1310720,0.8418846130371094,1.49399995803833,2.0135537154578547,1.9509999752044678,8.326250076293945,1.2031502723693848,2.055210782436238,2.0726516246795654,2.6149044036865234,0.09150310212680192,0.06216456447622553,0.5607918179257062,0.22911455887224286,0.17162217182074266,0.03599313485989448,0.09802788624424706,0.04257297006851618,16.780543526187095,0.9521629398038016,0.9531316975916989,0.992627834794626,0.2614538043910368,0.7897723986684142,0.9303139076802553,0.03583680118523874,0.2822791279759258,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_1.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,884193,1310720,0.6745857238769531,0.382750004529953,0.809217907150809,0.6472499966621399,1.7445000410079956,0.4069565534591675,0.7954424527779529,0.63261878490448,1.7467504739761353,0.05243760588120301,0.005031168413476052,0.06549685195752088,0.03758915089272197,0.07256205307242793,-0.02161269090382853,0.05166268450800262,0.022436818802134162,6.926863025916866,0.9835895556739309,0.9949716860459198,1.0,0.31007305718351236,0.2790289064638346,1.0410399812626314,0.040517295490785456,0.276584304170683,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_2.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,941608,1310720,0.718389892578125,0.5427500009536743,3.752698553649119,4.444499969482422,11.269499778747559,0.6789861917495728,3.830664628285624,4.44357967376709,10.899125099182129,0.05749070054729666,0.056124690090157595,0.3942430520269866,0.1416729474772784,0.12404064509743326,0.03408753582183263,0.04929405880153541,0.021408137728121245,11.926492165671627,0.9466625177356183,0.9788351415875821,0.9908985480157347,0.28137476745268214,1.228586057277742,0.9844727155284454,0.05143786356161585,0.2800873098894954,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_3.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,1264413,1310720,0.9646705627441406,2.0472500324249268,4.672316026442795,4.73675012588501,6.2729997634887695,2.1236557960510254,4.880588579852225,5.010619640350342,6.3046555519104,0.05066011777428556,0.0195077094778924,0.27735805980170447,0.21812638375421778,0.06615224990712797,0.04616677475142357,0.04846501342247478,0.02104808789474782,4.737878298169372,0.9886785409514138,0.9982126093293884,1.0,0.26163249308190983,1.2708558893689763,0.9586801508678243,0.02902201954098826,0.277531768893823,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_4,1,4,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_4.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_4.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,1272580,1310720,0.9709014892578125,1.683750033378601,3.108561414170987,2.9554998874664307,10.598750114440918,1.3658326864242554,2.890967195588847,2.669820189476013,5.057305812835693,0.08322095281418075,0.03016754055722064,0.3384269867390222,0.24511022933438587,0.10535809784900506,-0.07867456461689133,0.08746589208385161,0.03798595428676208,7.0075970665436484,0.9857997139669019,0.99833566455547,0.9987906457747253,0.34720074789057576,1.134992715841716,1.0916078542411334,0.04901511255008939,0.2637135609984398,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i1_5,1,5,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i1_5.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d1_5.png,1024,1280,406,504,423.98213653564454,427.1722753047943,1.4185906864007314,663680,1310720,0.50634765625,0.37400001287460327,1.9206044276034784,2.0785000324249268,2.284749984741211,0.35242778062820435,2.213778734475414,2.441280722618103,2.6609859466552734,0.14651243315083604,0.04991605796446306,0.32073362373009645,0.29443032556431675,0.14409791174673256,0.13473793892648678,0.1355665732831678,0.05887581470741259,5.1087141078860965,0.9875497227579556,0.9994530496624879,1.0,0.19266057700498718,0.3685494566920248,0.8526327728699239,0.03345006486111768,0.28806680790148675,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_0,2,0,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_0.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_0.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,1128293,1310720,0.8608192443847656,0.44200000166893005,1.7388458810377307,1.875,2.5880000591278076,0.43441763520240784,1.7400548503703832,1.8665562868118286,2.6743030548095703,0.04062373435869233,0.009811058589931516,0.09994418657687648,0.05784823515321343,0.07848449581409038,-0.006033401478013642,0.03938384242927621,0.017104185443181822,7.82522469312995,0.9912185930427646,0.995739581828479,0.9972843933269107,0.3014445994924558,0.5338485337356175,0.9963118375996283,0.04035782149927564,0.2709836990106851,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_1,2,1,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_1.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_1.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,985989,1310720,0.7522499084472656,0.4377500116825104,1.0853595917780066,0.9049999713897705,2.1942501068115234,0.41697144508361816,1.057818764193991,0.8671478629112244,2.2399189472198486,0.0422990060088966,0.006359666632832881,0.0900456973053752,0.048330163531747225,0.07611333048763087,-0.029907400248853085,0.04388240286250999,0.01905788541584356,6.999133152236942,0.9824014263850813,0.9965070604235949,0.9991490777280477,0.31480445018085484,0.37723239346346,1.0207882230839411,0.03921575069997386,0.2722822471987456,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_2,2,2,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_2.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_2.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,990264,1310720,0.755511474609375,0.445250004529953,1.9343696632764278,1.8179999589920044,5.203750133514404,0.44478321075439453,1.741601500430313,1.5893393158912659,4.578035831451416,0.10516347113873202,0.026904017620206517,0.23893179605051523,0.20464649760856038,0.12699703710371676,-0.10547569056505192,0.11175878003474539,0.04853622147332926,7.073277976262654,0.9931493016003813,0.9981196933343027,1.0,0.36469283981317324,0.7905961378179243,1.106595430688688,0.05002147170608176,0.26733454782515764,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_3,2,3,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_3.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_3.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,1259264,1310720,0.9607421875,0.9934999942779541,2.4036266809530273,2.135999917984009,4.985249996185303,0.7454860210418701,2.298858841445977,2.009355902671814,4.896529674530029,0.06647598850741387,0.013721284470213872,0.16835817491039176,0.1336657548293738,0.09266251166432177,-0.06044431641198997,0.06951553232224393,0.030190212094117708,7.023407777872367,0.9503805397438504,0.999926147336857,1.0,0.33457549402104003,0.8102956904716054,1.0618360936609141,0.04196793826563155,0.2633400110062212,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_4,2,4,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_4.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_4.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,1245737,1310720,0.9504219055175781,0.8109999895095825,1.9611259430215149,1.9607499837875366,4.7220001220703125,0.7906123399734497,1.8398057641945784,1.823326587677002,4.052082538604736,0.07244034423476033,0.013477395344925829,0.16852938231722492,0.14255460514713336,0.08277833409297983,-0.06373425260535105,0.07433078728951839,0.032281450755362213,5.282232141856594,0.9881724633690739,0.99945815208186,1.0,0.3375151272670437,0.6893611855116202,1.0719873093197962,0.02605261695020599,0.28054167586378753,ok,
D7N2EKCX4Sj,c533d0a4d31442048cedb9a05c762ac9,c533d0a4d31442048cedb9a05c762ac9_i2_5,2,5,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c533d0a4d31442048cedb9a05c762ac9_i2_5.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c533d0a4d31442048cedb9a05c762ac9_d2_5.png,1024,1280,406,504,423.8049201965332,426.8313045501709,1.4177270412445069,905738,1310720,0.6910232543945313,0.45899999141693115,1.5264958608959167,1.6142499446868896,2.640500068664551,0.45909345149993896,1.5597190790576276,1.5679092407226562,2.8146774768829346,0.04985779629979094,0.012664854458486526,0.13437001538039428,0.07677446723105005,0.08126687892429356,0.013141274717867454,0.046989989043420104,0.020407492946251608,8.019733479913985,0.9759334377049433,0.9957824448129592,0.998551457485498,0.286597630665832,0.45844839988454666,0.9976285596096357,0.0496969321024537,0.281077453866601,ok,
D7N2EKCX4Sj,c63c6df5237e4943af24e74af8bec007,c63c6df5237e4943af24e74af8bec007_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c63c6df5237e4943af24e74af8bec007_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c63c6df5237e4943af24e74af8bec007_d0_0.png,1024,1280,406,504,422.67880096435545,426.0065860748291,1.4144756450653075,146608,1310720,0.11185302734375,3.4760000705718994,5.779934303216456,5.551000118255615,8.454500198364258,4.132421493530273,5.703441191656965,5.592485189437866,8.687782287597656,0.11109210707972651,0.18774618749220337,0.9767135359702414,0.6310319666953297,0.15815034146944418,-0.0026382443153889403,0.10421635773835472,0.0452605890898227,15.812833450660927,0.9430522208883554,0.9723753137618684,0.9864400305576776,0.3070649002930371,1.9960073763779143,1.0063620859513338,0.11153396181550473,0.2711777458898723,ok,
D7N2EKCX4Sj,c63c6df5237e4943af24e74af8bec007,c63c6df5237e4943af24e74af8bec007_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c63c6df5237e4943af24e74af8bec007_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c63c6df5237e4943af24e74af8bec007_d0_1.png,1024,1280,406,504,422.67880096435545,426.0065860748291,1.4144756450653075,1010966,1310720,0.7713058471679688,3.282249927520752,5.175999736159895,4.802999973297119,9.505249977111816,3.112614870071411,5.339749741636047,5.02270245552063,9.595378875732422,0.05315129719116647,0.10069436509157674,0.6707337430225759,0.26722530479662343,0.11038768802653108,0.026303970038502534,0.0460305813264098,0.019990827468858628,10.720794200084391,0.9674123561029748,0.9779606831485925,0.9916614406419207,0.28513494470087364,1.52731399911814,0.994494928668268,0.052559459677384374,0.2759655970148742,ok,
D7N2EKCX4Sj,c63c6df5237e4943af24e74af8bec007,c63c6df5237e4943af24e74af8bec007_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c63c6df5237e4943af24e74af8bec007_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c63c6df5237e4943af24e74af8bec007_d0_2.png,1024,1280,406,504,422.67880096435545,426.0065860748291,1.4144756450653075,894894,1310720,0.6827499389648437,2.7527499198913574,4.946342562609397,4.6867499351501465,8.920000076293945,2.3381192684173584,4.274585805362091,3.9976829290390015,7.917935371398926,0.13941344691619859,0.09418075190112309,0.6838308232635744,0.6717766696263124,0.15292991252864402,-0.15050624727760192,0.1505090868219117,0.06536526588305369,2.711876981782279,0.9998849025694664,1.0,1.0,0.3915841108834202,1.970367496392821,1.160871530181121,0.02211076928952662,0.2673803740181029,ok,
D7N2EKCX4Sj,c63c6df5237e4943af24e74af8bec007,c63c6df5237e4943af24e74af8bec007_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_color_images/c63c6df5237e4943af24e74af8bec007_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/D7N2EKCX4Sj/undistorted_depth_images/c63c6df5237e4943af24e74af8bec007_d0_3.png,1024,1280,406,504,422.67880096435545,426.0065860748291,1.4144756450653075,865006,1310720,0.6599472045898438,2.7432498931884766,5.454164845930061,5.0329999923706055,9.982749938964844,2.7932775020599365,5.790026410183164,5.341560363769531,11.602330207824707,0.05704096217805058,0.04540272947277474,0.524429735529661,0.35564073543571867,0.07514304966928344,0.04814668870051967,0.05395211124975993,0.023431104202801093,5.7692064279029305,0.9920925403985638,0.9964451113633894,0.9991768843221897,0.2594686122161842,1.4192585329707408,0.9536083973651404,0.03671470384126087,0.2699490839149803,ok,
