scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,bim_gt_overlap_pixels,bim_gt_overlap_image_fraction,bim_gt_overlap_gt_fraction,bim_gt_agree_pixels,bim_gt_agree_image_fraction,bim_gt_agree_gt_fraction,bim_gt_agree_overlap_fraction,bim_gt_median_ratio,bim_gt_median_abs_log_error,gt_quality_pass,model_support_pass,bim_applicability_pass,effective_pass,filter_reasons,learned_scale,learned_log_scale,oracle_frame_scale,scale_log_error,scale_signed_log_error,scale_pixel_support,scale_token_support,round_1_log_scale,round_2_log_scale,round_3_log_scale,round_1_update,round_2_update,round_3_update,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,learned_abs_rel,learned_sq_rel,learned_rmse_m,learned_mae_m,learned_rmse_log,learned_mean_log_error,learned_mean_abs_log_error,learned_log10_error,learned_silog_x100,learned_delta1,learned_delta2,learned_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,scale_inference_seconds,status,error
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_0.png,1024,1280,406,504,1.4167452247142793,1212457,0.9250312805175781,1.4022300243377686,-3.4042000770568848,1.1494699716567993,True,204624,1.0,189264,0.9249354914379545,1.0,160351,0.7836373054969115,0.8472345506805309,0.8472345506805309,0.9720289707183838,0.03244447708129883,True,True,True,True,,0.9304720759391785,-0.07206319272518158,0.873311406469218,0.06339986521889152,0.06339986521889152,204624,3213,-0.03457728400826454,-0.057601943612098694,-0.07206319272518158,-0.03457728400826454,-0.023024659603834152,-0.014461249113082886,0.14452262601690777,0.034526662363700444,0.2218598034042352,0.19974629173255748,0.1446387054016579,0.13218501036945687,0.13342258840841348,0.0579446939070227,5.8715229147932,0.9812686140621895,0.9974877459571763,1.0,0.07199201658848776,0.011245558200181107,0.12875512854571206,0.10340346192444878,0.08403635308295565,0.06012179725710692,0.06859645840334398,0.029791063362678248,5.871522914933162,0.993227801068409,0.9984609763480272,1.0,0.04543845613394753,0.005372348857303345,0.09630190788361384,0.06582190472182348,0.058806665500616896,-0.003278074845362106,0.04549353484549753,0.01975759114567288,5.87152291369935,0.9969244270106074,1.0,1.0,0.013183278031647205,0.9921581400558352,0.18996896012686193,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_1.png,1024,1280,406,504,1.4167452247142793,1119223,0.8538993835449219,1.3876800537109375,-3.403820037841797,1.1494499444961548,True,204624,1.0,174663,0.8535802251935257,1.0,154763,0.7563286808976464,0.8860663105523208,0.8860663105523208,0.9746434688568115,0.028513414785265923,True,True,True,True,,0.8993486166000366,-0.10608458518981934,0.8370251985479698,0.07181656612240456,0.07181656612240456,204624,3213,-0.05101354420185089,-0.08554412424564362,-0.10608458518981934,-0.05101354420185089,-0.034530580043792725,-0.02054046094417572,0.1860280539073399,0.05760071732591067,0.3027685414538295,0.28109359142343554,0.17599500576876262,0.16949789393494805,0.16949791392110153,0.0736120087100468,4.73783284547259,0.9218734782969971,1.0,1.0,0.07300262449406751,0.011016754700922995,0.13440149576181024,0.11293709230432475,0.07915781601219217,0.06341335686458774,0.06988173674181168,0.03034925265278454,4.737832845283283,0.9992217815395145,1.0,1.0,0.038748433141114626,0.0038244346884945915,0.08333171810559942,0.06315048179602964,0.048117765918257865,-0.008403177421753071,0.03926174396232305,0.017051158752735215,4.737832844437209,1.0,1.0,1.0,0.00563947600312531,0.47670215205289423,0.026682802010327578,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_2.png,1024,1280,406,504,1.4167452247142793,1116146,0.8515518188476563,1.3807400465011597,-3.3910300731658936,1.149440050125122,True,204624,1.0,174184,0.8512393463132379,1.0,173919,0.8499442880600516,0.9984786203095577,0.9984786203095577,0.9763702750205994,0.024067172780632973,True,True,True,True,,0.897328794002533,-0.10833288729190826,0.886987992212056,0.011590898704853372,0.011590898704853372,204624,3213,-0.052118852734565735,-0.08759284019470215,-0.10833288729190826,-0.052118852734565735,-0.035473987460136414,-0.020740047097206116,0.12486867242496205,0.027904091725667615,0.22158240785365627,0.2106753390084998,0.12013643429674463,0.11729600739175293,0.11729600739175293,0.05094100875952132,2.5969395362423873,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.020949615150468823,0.001251957173167958,0.040473289204666855,0.03195417762857687,0.027472643725482703,0.008963071836861401,0.020724016910389793,0.009000326187051964,2.596939538215255,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.018187574439430476,0.0010440831893323023,0.03547473062577507,0.026850229130707164,0.026102011736753774,-0.002627835960354012,0.018184382315673434,0.007897376896516045,2.5969395350510225,0.9998503779971437,0.9998503779971437,0.9998503779971437,0.007282755104824901,0.6095253608655185,0.037378442008048296,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_3.png,1024,1280,406,504,1.4167452247142793,1152832,0.879541015625,1.388350009918213,-3.3786299228668213,1.149459958076477,True,204624,1.0,180114,0.8802193291109547,1.0,177268,0.8663108921729611,0.9841988962545943,0.9841988962545943,0.9784504771232605,0.022210581228137016,True,True,True,True,,0.8413879871368408,-0.17270246148109436,0.8029880106337662,0.04671311070462017,0.04671311070462017,204624,3213,-0.06826221197843552,-0.12764200568199158,-0.17270246148109436,-0.06826221197843552,-0.05937979370355606,-0.04506045579910278,0.2408598721462609,0.11383606813675151,0.46856572807875985,0.39574312047307697,0.2242105670484282,0.21312997898525615,0.2132967082055503,0.09263358338179861,6.961314842701766,0.51734858157997,0.997118400599567,0.9981445692000223,0.0655160939132097,0.014087878934698317,0.16484753287343532,0.11207917236637127,0.08050081228504918,0.04042759386290064,0.06269902316047227,0.027229839779317273,6.9613148420460655,0.9958849164492312,0.9979034239160606,0.998851523899406,0.053886280065740706,0.008531752632078725,0.11802182685544649,0.08301417798985598,0.06989634063014499,-0.006285539156649964,0.053787187973186,0.02335947893384762,6.961314840599783,0.9960072239493699,0.9981228834730472,0.9990709834563926,0.0056419039610773325,0.48901281715370715,0.03562407591380179,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_4,0,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_4.png,1024,1280,406,504,1.4167452247142793,1213416,0.925762939453125,1.4028899669647217,-3.379009962081909,1.1494899988174438,True,204624,1.0,189463,0.9259080068809132,1.0,154962,0.7573011963406052,0.817901120535408,0.817901120535408,0.9782025218009949,0.029438555240631104,True,True,True,True,,0.8939948081970215,-0.11205539107322693,0.8662723126198832,0.03150065988422952,0.03150065988422952,204624,3213,-0.05174228549003601,-0.08858488500118256,-0.11205539107322693,-0.05174228549003601,-0.036842599511146545,-0.023470506072044373,0.15916475500344981,0.052485334642288425,0.2827509750259276,0.21874973266136727,0.1697957465999688,0.13912291197238524,0.1432084823882395,0.06219465366295144,9.73417224409182,0.8126166129340638,0.998264403963686,0.9985454287729847,0.07963889609896745,0.017030352878682778,0.1457332400919537,0.10351829564054152,0.10103497387179156,0.027067600758535038,0.07632755252965387,0.03314863488080925,9.734172247525805,0.9906833270700238,0.9984168661036281,0.9986657502455877,0.07370547033944497,0.014691777372995813,0.13052193949287114,0.09408170920721874,0.09744261261706143,-0.00443303872314741,0.0727908347929666,0.03161265788371664,9.7341722407803,0.9928425206194743,0.9984358208561614,0.9986797602800689,0.0075672760140150785,0.2864602629560977,0.033967917086556554,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d0_5.png,1024,1280,406,504,1.4167452247142793,1255117,0.9575782775878906,1.4098299741744995,-3.3917999267578125,1.1494899988174438,True,204624,1.0,195967,0.9576931347251544,1.0,147195,0.7193437719915552,0.7511213622701781,0.7511213622701781,0.9670543074607849,0.033828701823949814,True,True,True,True,,0.9722622632980347,-0.02812967821955681,1.0237021132701145,0.05155527199482171,-0.05155527199482171,204624,3213,-0.015136172994971275,-0.023525293916463852,-0.02812967821955681,-0.015136172994971275,-0.008389120921492577,-0.0046043843030929565,0.05271610254719826,0.007235645701369524,0.12222608637921661,0.09434138835628324,0.06199914546886989,-0.011319211457296592,0.052850154373080355,0.022952530411963802,6.095711189726016,0.999981675015158,1.0,1.0,0.06145995998024728,0.007893959105242477,0.1183437974414521,0.1010139715941877,0.07260843978551537,-0.03944890416210545,0.06318697192253564,0.02744175323413295,6.095711187790831,1.0,1.0,1.0,0.05072854986723088,0.008834519194269473,0.14155392555415455,0.09814877963515863,0.06214768197950303,0.012106398442624322,0.049662724395628854,0.021568247161303622,6.095711190807738,0.9989626465102457,1.0,1.0,0.00653521902859211,0.2661901300307363,0.04058624687604606,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_0.png,1024,1280,406,504,1.4171736824512482,1118264,0.853167724609375,1.3969000577926636,-3.39451003074646,1.1827199459075928,True,204624,1.0,174616,0.8533505356165455,1.0,110188,0.538490108687153,0.6310303752233473,0.6310303752233473,1.0116798877716064,0.029927607625722885,True,True,True,True,,0.9634708166122437,-0.03721313178539276,0.8936705678882388,0.07520498349335034,0.07520498349335034,204624,3213,-0.0199726615101099,-0.031133301556110382,-0.03721313178539276,-0.0199726615101099,-0.01116064004600048,-0.006079830229282379,0.15522402440037544,0.04362337674892335,0.2609568704124593,0.2034138177065996,0.16925568739598804,0.12494586038325413,0.14206185767340662,0.061696680876485666,11.417539003207649,0.8091792278030948,0.999564503551934,0.9997335155204853,0.11988590863644272,0.03133772254509423,0.23386489340520844,0.1558281558168243,0.14398979254496322,0.08773277987188302,0.11182017068256389,0.04856288309291723,11.417539005010346,0.8488398088465693,0.9988643111107932,0.9999213065966533,0.08078040380121596,0.021352656700187912,0.2254775002891376,0.12231461101299561,0.1148606334585708,0.01252778635321701,0.07994790678744339,0.034720934757502195,11.41753900260135,0.9489360294170249,0.9902375467689204,1.0,0.009872266091406345,0.3661965031642467,0.05863909097388387,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_1.png,1024,1280,406,504,1.4171736824512482,697701,0.5323036193847657,1.393399953842163,-3.3944199085235596,1.18271005153656,True,204624,1.0,108893,0.5321614277895066,1.0,42767,0.2090028540151693,0.3927433352006098,0.3927433352006098,1.0747483968734741,0.08543267101049423,True,True,True,True,,0.9826804399490356,-0.017471272498369217,0.9257514385496338,0.05967820705188728,0.05967820705188728,204624,3213,-0.00905593577772379,-0.014374103397130966,-0.017471272498369217,-0.00905593577772379,-0.005318167619407177,-0.0030971691012382507,0.10657979208367349,0.031344051816663734,0.26699018710828976,0.21395686233707514,0.12242060960352709,0.05177957777757707,0.10407196582209466,0.04519788047735952,11.093097394720303,0.9257332295639537,1.0,1.0,0.0958192555886451,0.027397529217195134,0.2541058201982402,0.1922576451916637,0.11611519726241178,0.03430827959704343,0.09507892786646689,0.041292253717683886,11.09309739720151,0.9425670881939399,0.9999971334425491,1.0,0.06752697692796072,0.02372640821982176,0.24703377059345227,0.135517029604694,0.11379505130736729,-0.025369917647099092,0.07152315292907842,0.03106211064542117,11.093097394607948,0.9584076846672142,0.9908757476340151,1.0,0.005374856060370803,0.5058275139890611,0.03924012905918062,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_2.png,1024,1280,406,504,1.4171736824512482,1274283,0.9722007751464844,1.3917299509048462,-3.3913400173187256,1.18271005153656,True,204624,1.0,198888,0.9719680975838612,1.0,137331,0.6711382828993666,0.6904941474598769,0.6904941474598769,1.0172940492630005,0.017146209254860878,True,True,True,True,,0.9154258966445923,-0.08836591243743896,0.870221772774038,0.05064132739719426,0.05064132739719426,204624,3213,-0.04317864775657654,-0.07160353660583496,-0.08836591243743896,-0.04317864775657654,-0.028424888849258423,-0.016762375831604004,0.1408854248561132,0.04329743604538441,0.3011771471692183,0.29421591344436776,0.13373715304111708,0.13131316044410654,0.13146765525930287,0.057095677227874266,2.534718914837506,0.9976967439728851,0.9998281386473805,0.9998281386473805,0.04511234884270348,0.005642551100760527,0.10649666149974255,0.09512612285174127,0.049869334375905454,0.042947299249843904,0.04383888802730752,0.019038987163034177,2.5347189158567907,0.9987271273335672,0.9998281386473805,0.9998281386473805,0.014651435447617297,0.0014107803353290511,0.0474250170489077,0.02852553575196222,0.02648919964259242,-0.007694004176408213,0.014681930760299033,0.006376281512883484,2.5347189142753708,0.999003361105814,0.9998281386473805,0.9998281386473805,0.005438683088868856,0.5689740430098027,0.0300554889254272,ok,
HxpKQynjfin,02f11a6dcac44f42936018d2c9b73443,02f11a6dcac44f42936018d2c9b73443_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/02f11a6dcac44f42936018d2c9b73443_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/02f11a6dcac44f42936018d2c9b73443_d1_3.png,1024,1280,406,504,1.4171736824512482,1290829,0.9848243713378906,1.3935600519180298,-3.388360023498535,1.1827199459075928,True,204624,1.0,201504,0.9847525216983345,1.0,144967,0.7084555086402377,0.7194249245672543,0.7194249245672543,1.0156776905059814,0.03167394548654556,True,True,True,True,,0.913396418094635,-0.09058532863855362,0.8738449253052065,0.04426705032337032,0.04426705032337032,204624,3213,-0.044980864971876144,-0.07396124303340912,-0.09058532863855362,-0.044980864971876144,-0.028980378061532974,-0.0166240856051445,0.2003170573992733,0.10515086814753916,0.4596015290914044,0.3954306043898177,0.20274582808640584,0.17586964871085053,0.17687928206471537,0.07681769616371475,10.0874860439876,0.7112746924650748,0.9901536144601647,0.9940441375271241,0.0986652436936375,0.04300383822075033,0.26060347107632503,0.16519758851259006,0.1320952597488207,0.0852843489658896,0.08867319861933744,0.0385102808530893,10.087486044388251,0.9697837591191397,0.9916898365314073,0.9947026290856497,0.0655519370861362,0.030657752690782247,0.21518232096358408,0.09521672080031654,0.10889516019811772,0.041017294419107404,0.0590623519521308,0.025650453541038152,10.087486046141517,0.9859772285872103,0.9928092721809008,0.9948707381070614,0.0070705709513276815,0.4527007560245693,0.05425680195912719,ok,
