scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,three_rule_pass,filter_reasons,deterministic_scale,deterministic_scale_support,learned_scale,learned_log_scale,oracle_frame_scale,scale_abs_log_error,confidence_source,round_1_log_scale,round_2_log_scale,round_3_log_scale,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,scale_abs_rel,scale_sq_rel,scale_rmse_m,scale_mae_m,scale_rmse_log,scale_mean_log_error,scale_mean_abs_log_error,scale_log10_error,scale_silog_x100,scale_delta1,scale_delta2,scale_delta3,scale_low_abs_rel,scale_low_sq_rel,scale_low_rmse_m,scale_low_mae_m,scale_low_rmse_log,scale_low_mean_log_error,scale_low_mean_abs_log_error,scale_low_log10_error,scale_low_silog_x100,scale_low_delta1,scale_low_delta2,scale_low_delta3,final_abs_rel,final_sq_rel,final_rmse_m,final_mae_m,final_rmse_log,final_mean_log_error,final_mean_abs_log_error,final_log10_error,final_silog_x100,final_delta1,final_delta2,final_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,model_inference_seconds,status,error
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_0,0,0,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_0.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_0.png,1024,1280,406,504,1.4121486163934072,1268058,0.9674514770507813,11.269599914550781,5.371140003204346,4.774310111999512,True,204624,1.0,True,,1.0,204624,0.9565390944480896,-0.04443361853970773,0.9461352942402432,0.010936084449254986,log-depth Laplacian fallback,,,,0.07677546934077818,0.022574936232334943,0.254255932967266,0.19062329762742264,0.08869554207508763,0.04219253471429676,0.07433295048027658,0.0322823902171718,7.80172365466536,0.9884382260117439,1.0,1.0,0.0634209971812234,0.013864927361102153,0.19737054858080522,0.14256704799162473,0.0780494181612066,-0.0022410838523651577,0.0640415830403415,0.02781290612676921,7.801723667542676,0.9884642500579627,1.0,1.0,0.0634209971812234,0.013864927361102153,0.19737054858080522,0.14256704799162473,0.0780494181612066,-0.0022410838523651577,0.0640415830403415,0.02781290612676921,7.801723667542676,0.9884642500579627,1.0,1.0,0.028566951597479722,0.006748344116074631,0.1565882284195335,0.07097385414995216,0.049937566946963205,0.014315431288122607,0.028958282050222873,0.012576422099809782,4.784170795046381,0.9884642500579627,0.9996269886708652,1.0,0.0622766528028111,0.013162496822087737,0.19014117868112615,0.1349846271737934,0.07912223006445715,-0.01317718073039675,0.06358372162765023,0.027614059441760958,7.801723654662056,0.9884642500579627,1.0,1.0,0.01370375044643879,0.2478330135345459,0.07644027099013329,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_1,0,1,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_1.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_1.png,1024,1280,406,504,1.4121486163934072,1257642,0.9595046997070312,11.269200325012207,5.3565897941589355,4.774250030517578,True,204624,1.0,True,,1.0,204624,0.9941577315330505,-0.005859401279619554,0.998433894907822,0.004292068562968278,log-depth Laplacian fallback,,,,0.15319261765532946,0.18254634671171596,0.7367583878066567,0.38642459702821885,0.385404077927871,-0.13309543660898984,0.20481761099196025,0.08895115825041518,36.169311306312544,0.8176046919552623,0.8185405703689921,0.8726060357399006,0.15234483157318118,0.18314477904837242,0.738093553047567,0.384292990768932,0.3874665855443262,-0.13895483783213788,0.20486485599048415,0.08897167649257166,36.169311295132914,0.8176277509815989,0.8183966502390982,0.8712264698539012,0.15234483157318118,0.18314477904837242,0.738093553047567,0.384292990768932,0.3874665855443262,-0.13895483783213788,0.20486485599048415,0.08897167649257166,36.169311295132914,0.8176277509815989,0.8183966502390982,0.8712264698539012,0.12219015018794575,0.16163761423205453,0.6987247911882554,0.3177613946210475,0.3568991015366074,-0.12699309542299164,0.16841186457613408,0.07314034347245274,33.35411854516989,0.8178941224927284,0.8306187293363294,0.8873741494002267,0.1529453185139364,0.18269529915179444,0.737100883703495,0.3858170887923292,0.385948145933305,-0.1346627763128708,0.20481022089479103,0.08894794877199381,36.169311304621964,0.8176078725106191,0.8184944523163189,0.8722434524292286,0.007559031248092651,0.10905224643647671,0.03158725891262293,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_2,0,2,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_2.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_2.png,1024,1280,406,504,1.4121486163934072,1240920,0.946746826171875,11.256400108337402,5.349669933319092,4.774240016937256,True,204624,1.0,True,,1.0,204624,1.163423776626587,0.15136718947546485,1.1667777149924698,0.00287867010131726,log-depth Laplacian fallback,,,,0.33592933667610275,0.5648493756644904,1.298953137209911,0.8840025655400517,0.7504736957939038,-0.5327550961751041,0.5327552788016465,0.23137267778838366,52.856671818987664,0.5452938142668343,0.5452938142668343,0.5858935306063243,0.3068833738570166,0.4808770839210917,1.2058640259927287,0.8087365669553205,0.6517971394968008,-0.3813879066801886,0.45734768472042137,0.19862357578530718,52.856671829989054,0.5452938142668343,0.5530823904844793,0.65469168036618,0.3068833738570166,0.4808770839210917,1.2058640259927287,0.8087365669553205,0.6517971394968008,-0.3813879066801886,0.45734768472042137,0.19862357578530718,52.856671829989054,0.5452938142668343,0.5530823904844793,0.65469168036618,0.31062998347725657,0.4888366290591365,1.2168138692562553,0.8174572057891133,0.6625729084378084,-0.38274157617930527,0.46487607677080695,0.2018931149103938,54.08435493370679,0.5452938142668343,0.5553814911517262,0.6569633820068981,0.30775278898197855,0.4795797661106247,1.204157756690515,0.8091797760697585,0.6501169187319747,-0.3785092237373943,0.4573324364901942,0.1986169535630607,52.8566718179713,0.5452938142668343,0.5544217193695,0.656003610224672,0.007815241813659668,0.0617749085649848,0.03153235837817192,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_3,0,3,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_3.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_3.png,1024,1280,406,504,1.4121486163934072,1245669,0.9503700256347656,11.244000434875488,5.357289791107178,4.774270057678223,True,204624,1.0,True,,1.0,204624,1.175988793373108,0.1621093199863936,1.132489240850088,0.03769124200959344,log-depth Laplacian fallback,,,,0.12294198069424946,0.028055440540059293,0.22388276663333015,0.20881462349019053,0.14275309172846226,-0.13229694911722062,0.13245120519590714,0.057522827538017796,5.36280006368902,0.9918027983356734,0.994765864768249,0.996962274890039,0.04429394671250475,0.0065072847826734845,0.12199872741731886,0.08168280152847665,0.061357476239870104,0.029812370731766614,0.04389214765439096,0.01906211752518475,5.362800053962417,0.9941156117716665,0.9947867370866579,0.9999935777481819,0.04429394671250475,0.0065072847826734845,0.12199872741731886,0.08168280152847665,0.061357476239870104,0.029812370731766614,0.04389214765439096,0.01906211752518475,5.362800053962417,0.9941156117716665,0.9947867370866579,0.9999935777481819,0.03302674899556736,0.0037995677170591046,0.08219151739163391,0.05311136383772403,0.05286056719115435,0.02402452777056013,0.032991056007855624,0.01432783357637283,4.708568390893488,0.9942143538933698,0.9951463831884714,0.9999622692705686,0.028681752537090904,0.004029613580621597,0.0904467617813732,0.05036345842764816,0.05420368593683435,-0.007878903331912669,0.02958482903219441,0.01284852799673316,5.362800062863942,0.9941910732305291,0.9947867370866579,0.9997543488679577,0.007627774961292744,0.06451281066983938,0.03161573503166437,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_4,0,4,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_4.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_4.png,1024,1280,406,504,1.4121486163934072,1267885,0.9673194885253906,11.244400024414062,5.371840000152588,4.774330139160156,True,204624,1.0,True,,1.0,204624,0.9805384874343872,-0.019653381250849866,1.0126550609115845,0.032229036103009534,log-depth Laplacian fallback,,,,0.07064161933234137,0.013539649202928987,0.17516220517475017,0.1469296612322274,0.08327502504730337,-0.015100527442096522,0.07165355594349304,0.031118743955005017,8.18944678693225,0.9986576069596217,0.9993153953237084,1.0,0.07198298473758628,0.013177057772743896,0.16279482176066887,0.14094163074332516,0.08896368936245573,-0.03475390861539079,0.07439263710098264,0.03230831178718788,8.189446782861824,0.9987057185785777,0.9994747157668085,1.0,0.07198298473758628,0.013177057772743896,0.16279482176066887,0.14094163074332516,0.08896368936245573,-0.03475390861539079,0.07439263710098264,0.03230831178718788,8.189446782861824,0.9987057185785777,0.9994747157668085,1.0,0.029987845100132728,0.0032429852000045254,0.07990587818482417,0.05523547168689598,0.042889473964607426,-0.023199025775451992,0.030636075211004588,0.013305078411312307,3.607370482817994,0.9987853788001277,0.9998627635787157,1.0,0.07102375011717407,0.014665582274752202,0.18849617028384358,0.15350773298661927,0.08193338181191598,-0.0025249132046208057,0.07114599459516295,0.03089831286219786,8.189446787449283,0.9986118614858603,0.9992783257156603,1.0,0.007939891889691353,0.06479785591363907,0.03152106795459986,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i0_5,0,5,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i0_5.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d0_5.png,1024,1280,406,504,1.4121486163934072,1276343,0.9737724304199219,11.257200241088867,5.378759860992432,4.774350166320801,True,204624,1.0,True,,1.0,204624,1.066575527191162,0.06445307422880252,1.0435918672360236,0.0217845929683603,log-depth Laplacian fallback,,,,0.04929043374753809,0.010205856388228676,0.18449583426153796,0.1333167036566781,0.05990190631603393,-0.050926048228345934,0.05103306611529512,0.022163379008476515,3.1540069628000036,1.0,1.0,1.0,0.029657514105711356,0.0027711751759264035,0.08879915232827924,0.06726995677381283,0.03431845596111445,0.01352702585027076,0.029450915170401396,0.01279036994550609,3.1540069613129558,1.0,1.0,1.0,0.029657514105711356,0.0027711751759264035,0.08879915232827924,0.06726995677381283,0.03431845596111445,0.01352702585027076,0.029450915170401396,0.01279036994550609,3.1540069613129558,1.0,1.0,1.0,0.02533278508732877,0.002104441458734268,0.07857720588140106,0.05729042266519679,0.02967692338310744,0.010766018095524915,0.025210414029741002,0.01094874369961285,2.7655246081958107,1.0,1.0,1.0,0.02217382296824634,0.0033173084552373298,0.1089773655299218,0.06246352330393231,0.03260312206935641,-0.008257576816128329,0.02251250906348235,0.00977705846006733,3.1540069654252427,1.0,1.0,1.0,0.007730351760983467,0.06246108189225197,0.03151288814842701,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i1_0,1,0,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i1_0.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d1_0.png,1024,1280,406,504,1.4095939428806306,1016241,0.7753303527832032,11.259900093078613,5.365749835968018,4.807549953460693,True,204624,1.0,True,,1.0,204624,0.9640414118766785,-0.03662102691597898,0.9669080545106694,0.0029691556303161615,log-depth Laplacian fallback,,,,0.04035634662062374,0.015766397557950534,0.24837221121655767,0.13547262374514502,0.07050632219483166,0.024117847732293845,0.040750171861833655,0.017697574776203515,6.62530821185196,0.97883474490795,0.9956585101368671,0.9997274268603609,0.018842166680044528,0.013716523809012662,0.23951252878799398,0.06686549737738108,0.06742255096893925,-0.012503179242951508,0.02020294553784903,0.008774027765279765,6.6253082101724425,0.9788485211677151,0.9919202236477371,0.9999813036474616,0.018842166680044528,0.013716523809012662,0.23951252878799398,0.06686549737738108,0.06742255096893925,-0.012503179242951508,0.02020294553784903,0.008774027765279765,6.6253082101724425,0.9788485211677151,0.9919202236477371,0.9999813036474616,0.022384968137227124,0.01476302358223674,0.24718703938700357,0.07678014196342126,0.07020069810553814,-0.018333195384425956,0.0238986902713123,0.01037906930954585,6.776453321245095,0.9788485211677151,0.9900053235403807,0.9997943401220774,0.018455313376851717,0.01356358458464308,0.23805787710146045,0.06582548799396724,0.0669355572701555,-0.009534040994602212,0.019760946008534126,0.008582069808694465,6.62530821123026,0.9788475371491605,0.9922754543459672,0.9999665433691418,0.007890991866588593,0.05861128307878971,0.03149550687521696,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i1_1,1,1,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i1_1.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d1_1.png,1024,1280,406,504,1.4095939428806306,1231022,0.9391952514648437,11.25979995727539,5.362249851226807,4.807529926300049,True,204624,1.0,True,,1.0,204624,0.9837756156921387,-0.01635744076651571,0.9564329456223266,0.028187155689908486,log-depth Laplacian fallback,,,,0.16777703617002246,0.33159800354740987,1.1677185688363705,0.5402771865351096,0.5111993345152462,-0.15449263146080555,0.24855932493425442,0.10794794324454417,48.72953790393937,0.8396828001449202,0.848091260757322,0.8493942431573116,0.15927411256804477,0.33219550043911733,1.1710224905579893,0.5220189481228337,0.5163782854162327,-0.17085007231508811,0.24272901338236955,0.10541587110978357,48.72953790457461,0.8398436421120012,0.8485356069997124,0.8494259241508275,0.15927411256804477,0.33219550043911733,1.1710224905579893,0.5220189481228337,0.5163782854162327,-0.17085007231508811,0.24272901338236955,0.10541587110978357,48.72953790457461,0.8398436421120012,0.8485356069997124,0.8494259241508275,0.1425359503058495,0.3084941145440685,1.1318780636707892,0.47651322162807835,0.48128222136285637,-0.15852191392348314,0.21620111719560284,0.09389495217936858,45.44264290355495,0.839809524118984,0.8481408130805136,0.8494267364839946,0.15041256037430403,0.33538581034096754,1.17863369837214,0.49829999218902976,0.5263768682693342,-0.19903723523595615,0.2382109173796926,0.10345368694711184,48.729537904504966,0.8206051557161448,0.848626588314425,0.8494925354705277,0.008697242476046085,0.06445653177797794,0.0315010417252779,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i1_2,1,2,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i1_2.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d1_2.png,1024,1280,406,504,1.4095939428806306,1201096,0.916363525390625,11.256699562072754,5.360589981079102,4.807529926300049,True,204624,1.0,True,,1.0,204624,0.8209725618362427,-0.1972655905068891,1.0136038450567346,0.2107777339900886,log-depth Laplacian fallback,,,,0.4045785751555617,1.3662872454465471,1.1168464156229236,0.4893716125363321,0.447820398821051,0.146199249119872,0.21368381881990808,0.09280170338550034,42.32834619460471,0.7488976734582414,0.9335665092548805,0.9381306739844275,0.3838937347724751,0.9731198098333586,1.222580728128123,0.8526988778855433,0.42635274177668836,-0.0510663414724997,0.26922906149939285,0.1169246957771775,42.32834619839447,0.4874356421135363,0.9368676608697389,0.9391647295470137,0.3838937347724751,0.9731198098333586,1.222580728128123,0.8526988778855433,0.42635274177668836,-0.0510663414724997,0.26922906149939285,0.1169246957771775,42.32834619839447,0.4874356421135363,0.9368676608697389,0.9391647295470137,0.3715794264918546,0.9909310056835368,1.1727673896098056,0.7854410860723299,0.4208543497565083,-0.031897900782242465,0.24904645579594772,0.10815950148974222,41.964378660318516,0.6778009418064834,0.9370774692447564,0.9391122774532593,0.40957579558226187,1.4091229422935183,1.1272075603218203,0.471713421513723,0.45241198691592094,0.15971135455975138,0.2131815469646235,0.09258356949033493,42.328346191400016,0.7395853453845488,0.9302253941400188,0.9380490818385874,0.00793157983571291,0.06363213993608952,0.03145081643015146,ok,
1pXnuDYAj8r,0f42320ef887416fb8ed9b91b6641cfc,0f42320ef887416fb8ed9b91b6641cfc_i1_3,1,3,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_color_images/0f42320ef887416fb8ed9b91b6641cfc_i1_3.jpg,/mnt/priorbimda-data/PriorBIMDA-Datasets/Matterport3D/v1/scans/1pXnuDYAj8r/undistorted_depth_images/0f42320ef887416fb8ed9b91b6641cfc_d1_3.png,1024,1280,406,504,1.4095939428806306,1291519,0.9853507995605468,11.253800392150879,5.362420082092285,4.807539939880371,True,204624,1.0,True,,1.0,204624,1.0691827535629272,0.06689457492706319,1.0231330563317869,0.044025031574815396,log-depth Laplacian fallback,,,,0.045210362258590174,0.006363869966997131,0.11006017450779777,0.07745376060016569,0.06787600887927511,-0.005176239449454286,0.044001634767554185,0.01910966717427106,6.767835050103797,0.9629986086151269,0.999504459477561,1.0,0.06760051363588805,0.018237956897402166,0.22922504742054028,0.15716073484046453,0.09159427961181542,0.06171833547309348,0.06317937031192682,0.027438451896591956,6.767835048254439,0.9554857497257105,0.9984560815597757,0.9999287660498993,0.06760051363588805,0.018237956897402166,0.22922504742054028,0.15716073484046453,0.09159427961181542,0.06171833547309348,0.06317937031192682,0.027438451896591956,6.767835048254439,0.9554857497257105,0.9984560815597757,0.9999287660498993,0.06530569837196132,0.01250005402977168,0.1696643868256841,0.12821217256777762,0.0861544549459425,0.05968617001777817,0.06142536020681108,0.026676694986737654,6.213011520705006,0.9554625212637212,0.9987069489492605,0.9999984514358674,0.04142521442743666,0.008040811699170605,0.13846111420045962,0.08734794857782545,0.06995292377153994,0.01769328744075494,0.03923983116406692,0.017041642145369525,6.767835048023631,0.9554958153925727,0.99947735960524,1.0,0.0087100425735116,0.06303094141185284,0.03161798510700464,ok,
