scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,bim_gt_overlap_pixels,bim_gt_overlap_image_fraction,bim_gt_overlap_gt_fraction,bim_gt_agree_pixels,bim_gt_agree_image_fraction,bim_gt_agree_gt_fraction,bim_gt_agree_overlap_fraction,bim_gt_median_ratio,bim_gt_median_abs_log_error,ratio_support_pixels,gt_quality_pass,model_support_pass,bim_applicability_pass,effective_pass,filter_reasons,recomputed_gt_quality_pass,recomputed_model_support_pass,recomputed_bim_applicability_pass,recomputed_effective_pass,selection_matches_recomputation,oracle_frame_scale,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,learned_abs_rel,learned_sq_rel,learned_rmse_m,learned_mae_m,learned_rmse_log,learned_mean_log_error,learned_mean_abs_log_error,learned_log10_error,learned_silog_x100,learned_delta1,learned_delta2,learned_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,dense_inference_seconds,status,error
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_0,2,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_0.png,1024,1280,406,504,1.415534420410792,807958,0.6164230346679688,2.238100051879883,-1.121880054473877,1.2083899974822998,True,204624,1.0,126026,0.61589060911721,1.0,10902,0.05327820783485808,0.08650595908780728,0.08650595908780728,0.06394276022911072,2.7497668266296387,72215,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.9425613518734623,0.13418302868466764,0.036677663835167136,0.23143077661816516,0.1684913151768714,0.1734531655115925,0.014503981926809678,0.13393504903341102,0.05816725272865186,17.28456974710643,0.8599840585773023,0.9845425133484661,0.9903534589669265,0.621314200380403,0.8671661154420638,0.9951104728878865,0.7364268450316807,0.5523951922579243,0.3462584241419905,0.42290475191077986,0.18366520012551543,43.040161726040786,0.4047636139502301,0.5963663952829231,0.7217838055938551,0.12060078916911378,0.03674228440880856,0.2434256306133983,0.15845620040653305,0.1785197056418787,-0.04465030989591162,0.12782487107252904,0.05551363615679394,17.284569745487467,0.8274155339757759,0.9743340619190601,0.9897618440562505,0.01090029301121831,0.26326942490413785,0.03097141208127141,ok,
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_1,2,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_1.png,1024,1280,406,504,1.415534420410792,900688,0.68717041015625,2.251009941101074,-1.1285799741744995,1.2085000276565552,True,204624,1.0,140501,0.6866301118148409,1.0,17743,0.08671025881617014,0.12628379869182427,0.12628379869182427,0.49910643696784973,0.6949359178543091,175946,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.8164621613443835,0.24659553371665183,0.07345346141648845,0.2926316047486751,0.266092458111131,0.2312102509141815,0.2165434105019382,0.21660794516178927,0.09407163532016727,8.103783990203489,0.7765918941964365,0.9759261808750644,0.9962328797541435,0.21596969870092023,0.1678473653158802,0.3129564891759931,0.1830629459781875,0.27458342087917015,0.15256359560278007,0.15665745041826892,0.06803546626568646,22.829893630601717,0.8859183202174338,0.9570961309576679,0.9747548540671132,0.04173592223132217,0.006927304014259357,0.06915377996484026,0.03391684132384099,0.08219920032096552,0.013768697617548014,0.03833321671150609,0.01664790449140861,8.103783992261112,0.9680966105910148,0.9960896559074841,0.9974852557156307,0.011784072034060955,0.26915258495137095,0.023214892018586397,ok,
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_2,2,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_2.png,1024,1280,406,504,1.415534420410792,1225658,0.9351028442382813,2.251660108566284,-1.1431100368499756,1.208490014076233,True,204624,1.0,191187,0.9343332160450387,1.0,88222,0.43114199702869654,0.46144350818831825,0.46144350818831825,1.0232632160186768,0.13974595069885254,204624,True,True,True,True,,True,True,True,True,True,0.8875608992724531,0.1323510813525897,0.03008028469857869,0.21381016375363032,0.18621354796229972,0.13147814909678515,0.1229963506777173,0.12299657172697766,0.05341673239404393,4.645859887986783,0.9973475471950577,0.9979994419324151,0.9984922384547729,0.13393525091703096,0.037248389360829345,0.2514035238414819,0.20294777475764708,0.14104177312725602,0.11837109270098221,0.12349676794146289,0.053633964849863755,7.668810976713296,0.9490657263282253,0.9996051100714881,0.9997805260521287,0.028139563796058285,0.004135203481638928,0.06841979285351935,0.03777733435446258,0.04660715104920697,0.0037182149346683627,0.027197542891446005,0.01181174279908201,4.64585988448124,0.9977563072243644,0.9982662374006452,0.9986978423018493,0.01048277597874403,0.26950070611201227,0.03930891281925142,ok,
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_3,2,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_3.png,1024,1280,406,504,1.415534420410792,990182,0.7554489135742187,2.2393999099731445,-1.1509499549865723,1.208359956741333,True,204624,1.0,154429,0.754696418797404,1.0,119501,0.5840028540151693,0.7738248645008385,0.7738248645008385,1.0181270837783813,0.027165478095412254,204593,True,True,True,True,,True,True,True,True,True,0.9024092762028558,0.1139362342183525,0.03127346411757561,0.1776011730548309,0.12831384154678918,0.12770356984700487,0.10382970795607634,0.1038306251079591,0.04509306753695186,7.434778744135395,0.9923307028404879,0.9949787008852918,0.9961148556527992,0.14261763630124377,0.028846246093252013,0.18889401032614755,0.15266802967011128,0.1443380914103654,0.13126974943516945,0.1312751687681905,0.05701208140694327,6.001447754679557,0.9710224988941427,0.9962784619393202,0.9978377712380149,0.026839833452105225,0.013167270684737074,0.09727478296485806,0.02413607644805589,0.07435656632514615,0.0011425662569562135,0.023134746651425925,0.01004729281094401,7.434778744531894,0.9941303719922197,0.9954796188983439,0.9965652778984065,0.010094576980918646,0.2713309288956225,0.035279660020023584,ok,
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_4,2,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_4.png,1024,1280,406,504,1.415534420410792,762811,0.5819786071777344,2.226490020751953,-1.1442500352859497,1.208240032196045,True,204624,1.0,118945,0.581285675189616,1.0,45066,0.22023809523809523,0.37888099541805037,0.37888099541805037,0.22067837417125702,1.5110489130020142,139329,True,True,True,True,,True,True,True,True,True,0.9297311893686241,0.07525756118911486,0.005554587799752688,0.06784190099093503,0.05825737193053836,0.07990261376241131,0.06972334578642171,0.07204598418067952,0.031289173372958105,3.90266926399375,0.998042765508101,0.9997679634929229,1.0,0.8783427838013051,1.1727433160307321,0.9594798679976027,0.6862995571765772,0.6828629078652129,0.5348401477752761,0.5348401477752761,0.2322781248791222,42.45559648219007,0.32666545186160134,0.5493365984496815,0.6469466224267872,0.028342316992912668,0.0011201775747213248,0.029694559341425026,0.02134087477196819,0.03915252154798566,-0.003136431642408026,0.028488353842166005,0.012372334872160001,3.9026692661792173,0.9981004468996908,0.9999265873197948,1.0,0.01081083994358778,0.26166464504785836,0.03123247600160539,ok,
HxpKQynjfin,11ec36e3d78c43a389366c5159069b0c,11ec36e3d78c43a389366c5159069b0c_i2_5,2,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/11ec36e3d78c43a389366c5159069b0c_i2_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/11ec36e3d78c43a389366c5159069b0c_d2_5.png,1024,1280,406,504,1.415534420410792,1176693,0.8977455139160156,2.2258400917053223,-1.1297099590301514,1.2082600593566895,True,204624,1.0,183614,0.8973238720775667,1.0,0,0.0,0.0,0.0,0.06461083889007568,2.739372968673706,1957,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.9232757928701559,0.10724634155945151,0.01783645834541897,0.1360759682522966,0.11329478588449614,0.122091606164536,0.09157213347404,0.09966346098676243,0.043283291153930925,8.07521186523844,0.9698485501315977,0.9958901769620453,0.9998648755452781,0.8683301893350815,1.2752173242529075,1.1586807997869315,0.9291564698140858,0.6702760647435043,0.4905244980648773,0.561391945195589,0.2438094239833771,45.67884847128248,0.22870281373306375,0.4443249003775836,0.6147661284634139,0.05734258553977496,0.007204562013263307,0.08587006291796097,0.0581838854196987,0.08160174896750504,0.011744818726867634,0.055979542723125164,0.024311606504120606,8.075211865721373,0.9775837877849193,0.9984685895131525,1.0,0.012335072038695216,0.27383563108742237,0.030973074957728386,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_0.png,1024,1280,406,504,1.4167452247142793,812937,0.6202217102050781,2.8498599529266357,-4.6492600440979,1.1467700004577637,True,204624,1.0,126978,0.6205430448041286,1.0,60324,0.2948041285479709,0.47507442234087793,0.47507442234087793,0.8733643293380737,0.13540251553058624,204624,True,True,True,True,,True,True,True,True,True,0.9105233629001276,0.33540146400557047,0.3066717169789891,0.817822275291754,0.6286707232221709,0.5452344151925772,-0.272356815889876,0.43705945987866185,0.18981251168891855,47.23370960963366,0.45497990619199274,0.5386087728815394,0.6999054047238593,0.23775461339037046,0.21497163167327749,0.6891425378239182,0.485136199111833,0.42357637178927965,-0.2688067174395795,0.3069152542471323,0.1332916013314631,32.73528545736666,0.5412719558834203,0.6202288738241709,0.828158885620903,0.30076400388593055,0.33852019665032507,0.8680816364463155,0.6111227377290159,0.5976002711044079,-0.36609254524595786,0.43219437559376206,0.18769963242999238,47.2337096086469,0.5279695720578593,0.529515817338859,0.6149517121252939,0.006192282075062394,0.2709971549920738,0.02952007995918393,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_1.png,1024,1280,406,504,1.4167452247142793,788431,0.6015251159667969,2.835319995880127,-4.649730205535889,1.1467900276184082,True,204624,1.0,123104,0.6016107592462272,1.0,73718,0.3602607709750567,0.5988270080582272,0.5988270080582272,0.9479577541351318,0.06776268035173416,204624,True,True,True,True,,True,True,True,True,True,1.0282040817432148,0.2319303957285088,0.2572001039986199,0.7377066799287904,0.4364608573429755,0.5543977097950841,-0.3012026738939058,0.3432528475333213,0.14907281758129967,46.54393299509569,0.6655813888596466,0.665648610975469,0.6988411160900574,0.21283781054069317,0.2211929021779613,0.6822831809752478,0.40093820477137654,0.4866539398303594,-0.2623561943607017,0.3005231289575039,0.1305155365905433,40.98795974831887,0.6323495651490111,0.665648610975469,0.6902886872789121,0.23490189710373174,0.24924147815388392,0.7257022840691174,0.4334701399158749,0.5397919193524136,-0.27338900181086556,0.3397498483483288,0.14755148436514579,46.543932997440294,0.6652884019020053,0.665648610975469,0.7131949403308596,0.0059996661730110645,0.2657336969859898,0.05024250503629446,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_2.png,1024,1280,406,504,1.4167452247142793,835659,0.6375572204589843,2.8276400566101074,-4.6373701095581055,1.1468100547790527,True,204624,1.0,130496,0.6377355539917117,1.0,88322,0.431630698256314,0.6768176802354096,0.6768176802354096,0.9975737929344177,0.032663196325302124,204624,True,True,True,True,,True,True,True,True,True,0.7467007055924395,0.31007991374379174,0.157573308027188,0.4589885332173869,0.3837136484091629,0.29024024197320086,0.24788038997830641,0.2629044368114072,0.11417794617507626,15.097917182467558,0.27672531499092334,0.9860756600479382,0.9946066517562786,0.12211134653123255,0.029587492263217458,0.16674184912531262,0.11313182126952787,0.15344671292473444,0.107291911804448,0.10871822928470788,0.04721572706064118,10.970113658824332,0.8761588159763731,0.9874841292919719,0.9965141283705435,0.09448402418208757,0.020320065098532247,0.1361597279071365,0.08604355811853497,0.15731901993601086,-0.044210447985505615,0.10059416521663664,0.043687490865249326,15.097917181700224,0.8437293202131492,0.9830648625815075,0.9973482006416493,0.006530339829623699,0.2760198370087892,0.022974524879828095,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_3.png,1024,1280,406,504,1.4167452247142793,1223473,0.9334358215332031,2.834510087966919,-4.624539852142334,1.1468199491500854,True,204624,1.0,190955,0.9331994291969662,1.0,148820,0.7272851669403394,0.779345919195622,0.779345919195622,0.9706753492355347,0.030874714255332947,204624,True,True,True,True,,True,True,True,True,True,0.877900778762026,0.1316178394228464,0.04622174541896069,0.3187319181015721,0.25248999805183225,0.1372002851754516,0.12064062662529564,0.12164413037483271,0.05282937457770961,6.534338114668732,0.9536001203132395,1.0,1.0,0.03912287398246322,0.003995353501127022,0.08756811044319715,0.06837077771863494,0.04694746382134614,0.015319016793147561,0.0387616443058657,0.01683396823153406,4.4377833247555785,0.9997825861298124,1.0,1.0,0.0547430719059166,0.007377234908434396,0.11986637121108869,0.09488691206868553,0.06604206549661032,-0.009581072771630172,0.055294278881831846,0.024014000199199092,6.5343381146090795,0.9999918265462335,1.0,1.0,0.0060919239185750484,0.26629403606057167,0.024759624851867557,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_4,0,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_4.png,1024,1280,406,504,1.4167452247142793,1249920,0.95361328125,2.8490500450134277,-4.624070167541504,1.1468000411987305,True,204624,1.0,195198,0.953935022284776,1.0,114020,0.557217139729455,0.5841248373446449,0.5841248373446449,0.9679715633392334,0.03258970007300377,204624,True,True,True,True,,True,True,True,True,True,0.9508609247937599,0.09124805810205311,0.031461594161516115,0.2678477878419054,0.1837350912967242,0.11037827417685113,0.06085066050084942,0.08570212646300765,0.03721996061025887,9.208995888190247,0.9468261968766001,0.999881592421915,0.999881592421915,0.06241097906152374,0.011139792033304625,0.138622590957087,0.10804642462984673,0.08582370229725951,-0.04621903926880937,0.06534483007779159,0.02837889912369049,7.231533921013497,0.9991455453149002,0.999881592421915,0.999881592421915,0.07543034313912073,0.018985463208823567,0.2029136512084208,0.1469526610423034,0.09268246197281083,0.010463184760508323,0.07398804016401739,0.032132597570068935,9.20899588555071,0.999881592421915,0.999881592421915,0.999881592421915,0.005242915125563741,0.27206183411180973,0.0326640740968287,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d0_5.png,1024,1280,406,504,1.4167452247142793,1192597,0.9098793029785156,2.8567299842834473,-4.636429786682129,1.1467700004577637,True,204624,1.0,186423,0.9110514895613417,1.0,153216,0.7487684729064039,0.821872837579054,0.821872837579054,0.9757693409919739,0.026383591815829277,204624,True,True,True,True,,True,True,True,True,True,0.823144791271711,0.17745617834207938,0.07819465009858903,0.36533328694873024,0.27967664188819774,0.20750052428363697,0.1293422015860836,0.16369469435343842,0.07109170247453776,16.225616310898374,0.5547473287288162,0.9756732576050418,0.9912577341717278,0.08059227930467526,0.02735509170896461,0.2280724717472514,0.1287035564548284,0.14023321607083764,0.03136324267678919,0.08223123019776042,0.035712569515003414,13.668102245142544,0.9517942775304651,0.9726387036023065,0.9853102095678591,0.1064418192799012,0.03318092103032799,0.2450927307596707,0.16055281385960365,0.17489615776054224,-0.06528095846503862,0.11775210942959667,0.051139091357741695,16.225616309184186,0.9605633755577114,0.9726345110712169,0.9777728771747707,0.005893205059692264,0.2695461739785969,0.02460146206431091,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_0.png,1024,1280,406,504,1.4171736824512482,503746,0.38432769775390624,2.8440799713134766,-4.6399102210998535,1.1800400018692017,True,204624,1.0,78796,0.3850770193134725,1.0,25087,0.12260047697239815,0.3183791055383522,0.3183791055383522,0.4923626184463501,0.7085398435592651,204624,True,True,True,True,,True,True,True,True,True,1.2963051543081832,0.39947206236987454,0.2473189494214184,0.6534045241530998,0.5541990503183011,0.4472993311633169,-0.09668816001166737,0.4069656028848678,0.1767429156573283,43.67242738533191,0.1753463054793487,0.42494034692086885,0.951811031750128,0.35832263270224907,0.33441745779333315,0.8432926606432157,0.6536921362987728,0.5692312576984209,-0.3509049897691063,0.47228120485073916,0.2051091211732953,44.82074440435695,0.3733032123331997,0.48152243392503363,0.6341191791101071,0.4799889106938192,0.3221819301554631,0.5588669440326536,0.4791673946327985,0.46609190500032444,0.16282988828367295,0.3760512829632104,0.16331699710356065,43.67242738712356,0.41607079758449694,0.6638901351077726,0.6782664279220083,0.006075703073292971,0.27912233280949295,0.024675147142261267,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_1.png,1024,1280,406,504,1.4171736824512482,515542,0.39332733154296873,2.8405799865722656,-4.6400299072265625,1.1800400018692017,True,204624,1.0,80338,0.3926127922433341,1.0,71705,0.35042321526311676,0.8925415121113296,0.8925415121113296,0.9976980686187744,0.019774852320551872,204624,True,True,True,True,,True,True,True,True,True,0.672995517000246,0.47948049041875035,0.17044860739126655,0.3939665295410384,0.34209010484784225,0.4440304953674898,0.26765881108477835,0.42577473350322664,0.18491161729427902,35.42906175232154,0.008744195429276373,0.900656008627813,0.9006676468648529,0.191614942735686,0.07591616049941952,0.33953934423089216,0.1790415293056073,0.33740692669053146,0.017984104040966016,0.2191549205787204,0.0951777726892837,33.692730103183,0.8899313731955883,0.900656008627813,0.900656008627813,0.09256715640696618,0.08066315794716442,0.36555018700085834,0.12813512271723593,0.3768256492729603,-0.12835781333687382,0.14237189045734439,0.0618313264037589,35.42906175802068,0.8916868072824329,0.8916868072824329,0.900656008627813,0.005934840999543667,0.27570438710972667,0.02466483600437641,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_2.png,1024,1280,406,504,1.4171736824512482,544253,0.41523208618164065,2.838740110397339,-4.637050151824951,1.180050015449524,True,204624,1.0,84855,0.41468742669481584,1.0,14916,0.07289467511142388,0.17578221672264452,0.17578221672264452,3.1695990562438965,1.1536051034927368,204445,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.9480055627158495,0.07211574764583387,0.042693869792275276,0.2349145681165798,0.11280551145699957,0.12054776295628322,0.05701459387273349,0.06252352331197426,0.02715362116353975,10.621251922109517,0.9845751883774642,0.9889499920073936,0.9909031277732966,0.13692385881142474,0.03572839869189658,0.21761899093961504,0.17843969584776706,0.17138770822232804,-0.0859808037945266,0.14381852776225812,0.062459593002598325,14.82600684896273,0.7887122349348556,0.9953734752036277,0.9967478360247899,0.05078614877566542,0.03223168340806614,0.19293362500061628,0.07305923814839733,0.10627417990372155,0.003619678988747345,0.044314553596810156,0.019245566095100565,10.621251921608392,0.9853817985385473,0.9900083233349196,0.9911438246550777,0.006011339137330651,0.26792991906404495,0.024374243803322315,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_3.png,1024,1280,406,504,1.4171736824512482,1236045,0.9430274963378906,2.8403899669647217,-4.633969783782959,1.180050015449524,True,204624,1.0,192924,0.9428219563687544,1.0,122972,0.6009656736257721,0.6374116232298729,0.6374116232298729,1.0257107019424438,0.03279039263725281,204624,True,True,True,True,,True,True,True,True,True,0.8743341568658028,0.15202698801962325,0.08637038435772386,0.5244625972119341,0.46121419405035347,0.15111473542797194,0.1385029561008508,0.13971414800498944,0.06067708352238118,6.043669758343643,0.9723100696172065,0.9931976586612947,0.9977177206331485,0.09714138627945587,0.034816781513886244,0.3292404594671805,0.2840735088995822,0.10573773899238502,0.07695567146352679,0.09266177452182991,0.04024249735819404,7.251409571124408,0.9816835147587669,0.9985081449299985,0.9998163497283675,0.0301144830977561,0.015131948585069572,0.21696020030566163,0.0914768419461953,0.060583175281195514,0.004210309790686549,0.02892537485993899,0.012562130688654553,6.043669761509565,0.9862407922041673,0.9961538617121545,0.999662633641979,0.009172884048894048,0.2510572141036391,0.024140520952641964,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_4,1,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_4.png,1024,1280,406,504,1.4171736824512482,1205415,0.9196586608886719,2.8438899517059326,-4.63385009765625,1.1800400018692017,True,204624,1.0,188153,0.9195060207991242,1.0,96494,0.4715673625772148,0.512848585991188,0.512848585991188,1.0365723371505737,0.045656368136405945,204624,True,True,True,True,,True,True,True,True,True,0.9241301745411533,0.08463793949068407,0.040333811333169024,0.3859490847905658,0.24492460048004422,0.10618774237729542,0.059313504401340124,0.08070034027245535,0.03504771246804212,8.807806098466898,0.9827013932960847,0.9925096336116607,0.9997950913170982,0.04533403360944689,0.01894668238395825,0.3039223707857737,0.13390098334066852,0.07426399919563911,0.02153223725937637,0.04539442066531578,0.019714546404141588,7.107393569471028,0.9826806535508518,0.993954779059494,0.9998938125044072,0.059555747978950316,0.024583237938108234,0.32945518425591175,0.1568900818601424,0.09023007262340764,-0.01958880233200271,0.061121354416508934,0.02654466694954277,8.807806099604568,0.9821173620703243,0.9921728201490773,0.9998108535234753,0.006495017092674971,0.2651991068851203,0.028781533939763904,ok,
HxpKQynjfin,156af10f63d84956ba5dc4b9fe3b2140,156af10f63d84956ba5dc4b9fe3b2140_i1_5,1,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/156af10f63d84956ba5dc4b9fe3b2140_i1_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/156af10f63d84956ba5dc4b9fe3b2140_d1_5.png,1024,1280,406,504,1.4171736824512482,1253668,0.9564727783203125,2.8457300662994385,-4.636829853057861,1.1800400018692017,True,204624,1.0,195746,0.9566131050121198,1.0,133454,0.6521913363046368,0.6817712750196684,0.6817712750196684,0.9893079400062561,0.0343155600130558,204624,True,True,True,True,,True,True,True,True,True,0.9970141367615164,0.09392015074359127,0.026047310995599857,0.2048745924554645,0.14166124167673066,0.1533107729320992,-0.05669858139001379,0.10304297874001572,0.04475099706566292,14.244108945594897,0.9600388619634544,0.9607392068713567,1.0,0.058278708837800675,0.015147621420549304,0.16054654400147084,0.0893272421535336,0.11439916432923655,-0.024400742779579022,0.06296860395656245,0.027346917231486332,11.1766598548191,0.9607392068713567,0.9607392068713567,1.0,0.09361384998630151,0.02625837602219628,0.20540966243852232,0.140707126567139,0.1544416612308027,-0.05968888301914685,0.10301705619455731,0.04473973904721348,14.244108946387843,0.9599894070838532,0.9607392068713567,1.0,0.005722815869376063,0.26566145615652204,0.03697313298471272,ok,
